county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
Jefferson,Precinct SMYRNA,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct SMYRNA,Attorney General,,REP,Todd Rokita,233,14,145,392
Jefferson,Precinct SMYRNA,Attorney General,,DEM,Destiny Wells,68,10,45,123
Jefferson,Precinct SMYRNA,U.S. House,9,REP,Erin Houchin,230,11,140,381
Jefferson,Precinct SMYRNA,U.S. House,9,DEM,Timothy (Tim) Peck,61,12,43,116
Jefferson,Precinct SMYRNA,U.S. House,9,LIB,Russell (Russ) Brooksbank,10,0,3,13
Jefferson,Precinct SMYRNA,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct SMYRNA,State House,67,REP,Alex Zimmerman,255,15,149,419
Jefferson,Precinct SMYRNA,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,255,16,150,421
Jefferson,Precinct SMYRNA,County Recorder,,REP,Amy Storm Stephens,228,9,132,369
Jefferson,Precinct SMYRNA,County Recorder,,DEM,Jenny Beverly,70,15,52,137
Jefferson,Precinct SMYRNA,County Treasurer,,REP,Meghan Crowley Hoskins,257,16,151,424
Jefferson,Precinct SMYRNA,County Coroner,,REP,Joshua Daniel Webb,258,16,148,422
Jefferson,Precinct SMYRNA,County Surveyor,,REP,Mike Pittman,263,13,156,432
Jefferson,Precinct SMYRNA,County Commissioner Lower District,,REP,David Bramer,254,12,151,417
Jefferson,Precinct SMYRNA,County Commissioner Middle District,,REP,Robert Little,263,15,154,432
Jefferson,Precinct SMYRNA,County Council Member At Large,,REP,Gary Copeland,178,8,96,282
Jefferson,Precinct SMYRNA,County Council Member At Large,,REP,Pam Crozier,145,10,86,241
Jefferson,Precinct SMYRNA,County Council Member At Large,,REP,Heather Traylor Foy,157,9,89,255
Jefferson,Precinct SMYRNA,Southwestern SB Republican Township,,,Jennifer S. Burgert,55,6,45,106
Jefferson,Precinct SMYRNA,Southwestern SB Republican Township,,,Tina R. Hardy,73,5,44,122
Jefferson,Precinct SMYRNA,Southwestern SB Republican Township,,,Jonathon D. Simpson,109,4,52,165
Jefferson,Precinct SMYRNA,IN Supreme Court-Rush,,,Yes,158,4,91,253
Jefferson,Precinct SMYRNA,IN Supreme Court-Rush,,,No,81,4,54,139
Jefferson,Precinct SMYRNA,IN Supreme Court-Massa,,,Yes,160,5,89,254
Jefferson,Precinct SMYRNA,IN Supreme Court-Massa,,,No,76,4,52,132
Jefferson,Precinct SMYRNA,IN Supreme Court-Molter,,,Yes,163,5,91,259
Jefferson,Precinct SMYRNA,IN Supreme Court-Molter,,,No,73,4,53,130
Jefferson,Precinct SMYRNA,Court of Appeals Dist 1-Foley,,,Yes,169,5,97,271
Jefferson,Precinct SMYRNA,Court of Appeals Dist 1-Foley,,,No,68,4,46,118
Jefferson,Precinct SMYRNA,Court of Appeals Dist 4-Pyle III,,,Yes,172,5,100,277
Jefferson,Precinct SMYRNA,Court of Appeals Dist 4-Pyle III,,,No,72,4,52,128
Jefferson,Precinct SMYRNA,Straight Party Votes,,DEM,Democratic Party,,,,36
Jefferson,Precinct SMYRNA,Straight Party Votes,,REP,Republican Party,,,,161
