county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Dearborn,0018 LAWRENCEBURG 1,Straight Party,,,LBT,Libertarian,1,0,1
Dearborn,0018 LAWRENCEBURG 1,Straight Party,,,WTP,We The People,2,0,2
Dearborn,0018 LAWRENCEBURG 1,President,,1,REP,Donald J. TRUMP / JD VANCE,330,198,132
Dearborn,0018 LAWRENCEBURG 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,158,66,92
Dearborn,0018 LAWRENCEBURG 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,2,3
Dearborn,0018 LAWRENCEBURG 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,3,4
Dearborn,0018 LAWRENCEBURG 1,President,,1,,Write-In,2,1,1
Dearborn,0018 LAWRENCEBURG 1,U.S. Senate,,1,REP,Jim BANKS,310,182,128
Dearborn,0018 LAWRENCEBURG 1,U.S. Senate,,1,DEM,Valerie McCRAY,171,72,99
Dearborn,0018 LAWRENCEBURG 1,U.S. Senate,,1,LBT,Andrew HORNING,17,10,7
Dearborn,0018 LAWRENCEBURG 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0018 LAWRENCEBURG 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,306,183,123
Dearborn,0018 LAWRENCEBURG 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,163,74,89
Dearborn,0018 LAWRENCEBURG 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,16,8,8
Dearborn,0018 LAWRENCEBURG 1,Governor,,1,,Write-In,0,0,0
Dearborn,0018 LAWRENCEBURG 1,Attorney General,,1,REP,Todd ROKITA,321,191,130
Dearborn,0018 LAWRENCEBURG 1,Attorney General,,1,DEM,Destiny WELLS,160,71,89
Dearborn,0018 LAWRENCEBURG 1,U.S. House,9,1,REP,Erin HOUCHIN,313,183,130
Dearborn,0018 LAWRENCEBURG 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,159,63,96
Dearborn,0018 LAWRENCEBURG 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,24,18,6
Dearborn,0018 LAWRENCEBURG 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0018 LAWRENCEBURG 1,State House,68,1,REP,Garret R. BASCOM,315,183,132
Dearborn,0018 LAWRENCEBURG 1,State House,68,1,DEM,Lisa BARKER,167,80,87
Dearborn,0018 LAWRENCEBURG 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,414,239,175
Dearborn,0018 LAWRENCEBURG 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,421,242,179
Dearborn,0018 LAWRENCEBURG 1,County Treasurer,,1,REP,Hayley M. HATFIELD,412,241,171
Dearborn,0018 LAWRENCEBURG 1,County Coroner,,1,REP,Cameron McCREARY,417,242,175
Dearborn,0018 LAWRENCEBURG 1,County Surveyor,,1,REP,Dennis KRAUS JR,417,241,176
Dearborn,0018 LAWRENCEBURG 1,County Commissioner,1,1,REP,Jim THATCHER,410,237,173
Dearborn,0018 LAWRENCEBURG 1,County Commissioner,2,1,REP,Duane BISCHOFF,415,240,175
Dearborn,0018 LAWRENCEBURG 1,County Council,,3,,Mark G. DOLE,293,168,125
Dearborn,0018 LAWRENCEBURG 1,County Council,,3,,Tim DOLL,291,175,116
Dearborn,0018 LAWRENCEBURG 1,County Council,,3,,Glenn D. WRIGHT,277,161,116
Dearborn,0018 LAWRENCEBURG 1,County Council,,3,,Hunter COLLINS,137,65,72
Dearborn,0018 LAWRENCEBURG 1,County Council,,3,,Dawn VICTOR,145,72,73
Dearborn,0018 LAWRENCEBURG 1,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,310,177,133
Dearborn,0018 LAWRENCEBURG 1,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,344,195,149
Dearborn,0018 LAWRENCEBURG 1,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,383,217,166
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Rush,,,,Yes,322,177,145
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Rush,,,,No,105,58,47
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Massa,,,,Yes,318,176,142
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Massa,,,,No,105,54,51
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Molter,,,,Yes,318,177,141
Dearborn,0018 LAWRENCEBURG 1,IN Supreme Court-Molter,,,,No,103,51,52
Dearborn,0018 LAWRENCEBURG 1,Court of Appeals Dist 1-Foley,,,,Yes,319,175,144
Dearborn,0018 LAWRENCEBURG 1,Court of Appeals Dist 1-Foley,,,,No,98,52,46
Dearborn,0018 LAWRENCEBURG 1,Court of Appeals Dist 4-Pyle III,,,,Yes,306,166,140
Dearborn,0018 LAWRENCEBURG 1,Court of Appeals Dist 4-Pyle III,,,,No,111,61,50
Dearborn,0019 LAWRENCEBURG 2,Registered Voters,,,,,778,,
Dearborn,0019 LAWRENCEBURG 2,Ballots Cast,,,,,358,197,161
Dearborn,0019 LAWRENCEBURG 2,Public Question-Const Amendment,,,,Yes,192,113,79
Dearborn,0019 LAWRENCEBURG 2,Public Question-Const Amendment,,,,No,140,71,69
Dearborn,0019 LAWRENCEBURG 2,Straight Party,,,REP,Republican,160,90,70
Dearborn,0019 LAWRENCEBURG 2,Straight Party,,,DEM,Democratic,73,31,42
Dearborn,0019 LAWRENCEBURG 2,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0019 LAWRENCEBURG 2,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0019 LAWRENCEBURG 2,President,,1,REP,Donald J. TRUMP / JD VANCE,229,137,92
Dearborn,0019 LAWRENCEBURG 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,122,54,68
Dearborn,0019 LAWRENCEBURG 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4,4,0
Dearborn,0019 LAWRENCEBURG 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,2,1,1
Dearborn,0019 LAWRENCEBURG 2,President,,1,,Write-In,1,1,0
Dearborn,0019 LAWRENCEBURG 2,U.S. Senate,,1,REP,Jim BANKS,224,136,88
Dearborn,0019 LAWRENCEBURG 2,U.S. Senate,,1,DEM,Valerie McCRAY,118,51,67
Dearborn,0019 LAWRENCEBURG 2,U.S. Senate,,1,LBT,Andrew HORNING,10,8,2
Dearborn,0019 LAWRENCEBURG 2,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0019 LAWRENCEBURG 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,214,129,85
Dearborn,0019 LAWRENCEBURG 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,127,58,69
Dearborn,0019 LAWRENCEBURG 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,11,8,3
Dearborn,0019 LAWRENCEBURG 2,Governor,,1,,Write-In,0,0,0
Dearborn,0019 LAWRENCEBURG 2,Attorney General,,1,REP,Todd ROKITA,224,134,90
Dearborn,0019 LAWRENCEBURG 2,Attorney General,,1,DEM,Destiny WELLS,129,61,68
Dearborn,0019 LAWRENCEBURG 2,U.S. House,9,1,REP,Erin HOUCHIN,229,136,93
Dearborn,0019 LAWRENCEBURG 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,112,47,65
Dearborn,0019 LAWRENCEBURG 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,11,11,0
Dearborn,0019 LAWRENCEBURG 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0019 LAWRENCEBURG 2,State House,68,1,REP,Garret R. BASCOM,227,134,93
Dearborn,0019 LAWRENCEBURG 2,State House,68,1,DEM,Lisa BARKER,124,60,64
Dearborn,0019 LAWRENCEBURG 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,301,173,128
Dearborn,0019 LAWRENCEBURG 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,301,174,127
Dearborn,0019 LAWRENCEBURG 2,County Treasurer,,1,REP,Hayley M. HATFIELD,300,174,126
Dearborn,0019 LAWRENCEBURG 2,County Coroner,,1,REP,Cameron McCREARY,301,173,128
Dearborn,0019 LAWRENCEBURG 2,County Surveyor,,1,REP,Dennis KRAUS JR,302,174,128
Dearborn,0019 LAWRENCEBURG 2,County Commissioner,1,1,REP,Jim THATCHER,297,170,127
Dearborn,0019 LAWRENCEBURG 2,County Commissioner,2,1,REP,Duane BISCHOFF,299,174,125
Dearborn,0019 LAWRENCEBURG 2,County Council,,3,,Mark G. DOLE,209,129,80
Dearborn,0019 LAWRENCEBURG 2,County Council,,3,,Tim DOLL,196,124,72
Dearborn,0019 LAWRENCEBURG 2,County Council,,3,,Glenn D. WRIGHT,203,118,85
Dearborn,0019 LAWRENCEBURG 2,County Council,,3,,Hunter COLLINS,112,55,57
Dearborn,0019 LAWRENCEBURG 2,County Council,,3,,Dawn VICTOR,112,53,59
Dearborn,0019 LAWRENCEBURG 2,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,213,125,88
Dearborn,0019 LAWRENCEBURG 2,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,253,137,116
Dearborn,0019 LAWRENCEBURG 2,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,283,160,123
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Rush,,,,Yes,231,134,97
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Rush,,,,No,76,39,37
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Massa,,,,Yes,223,129,94
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Massa,,,,No,80,43,37
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Molter,,,,Yes,221,127,94
Dearborn,0019 LAWRENCEBURG 2,IN Supreme Court-Molter,,,,No,80,42,38
Dearborn,0019 LAWRENCEBURG 2,Court of Appeals Dist 1-Foley,,,,Yes,224,131,93
Dearborn,0019 LAWRENCEBURG 2,Court of Appeals Dist 1-Foley,,,,No,75,38,37
Dearborn,0019 LAWRENCEBURG 2,Court of Appeals Dist 4-Pyle III,,,,Yes,220,127,93
Dearborn,0019 LAWRENCEBURG 2,Court of Appeals Dist 4-Pyle III,,,,No,79,41,38
Dearborn,0020 LAWRENCEBURG 3,Registered Voters,,,,,1096,,
Dearborn,0020 LAWRENCEBURG 3,Ballots Cast,,,,,691,287,404
Dearborn,0020 LAWRENCEBURG 3,Public Question-Const Amendment,,,,Yes,361,140,221
Dearborn,0020 LAWRENCEBURG 3,Public Question-Const Amendment,,,,No,287,131,156
Dearborn,0020 LAWRENCEBURG 3,Straight Party,,,REP,Republican,359,148,211
Dearborn,0020 LAWRENCEBURG 3,Straight Party,,,DEM,Democratic,70,32,38
Dearborn,0020 LAWRENCEBURG 3,Straight Party,,,LBT,Libertarian,2,2,0
Dearborn,0020 LAWRENCEBURG 3,Straight Party,,,WTP,We The People,2,2,0
Dearborn,0020 LAWRENCEBURG 3,President,,1,REP,Donald J. TRUMP / JD VANCE,524,222,302
Dearborn,0020 LAWRENCEBURG 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,152,57,95
Dearborn,0020 LAWRENCEBURG 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,3,2
Dearborn,0020 LAWRENCEBURG 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1
Dearborn,0020 LAWRENCEBURG 3,President,,1,,Write-In,0,0,0
Dearborn,0020 LAWRENCEBURG 3,U.S. Senate,,1,REP,Jim BANKS,521,221,300
Dearborn,0020 LAWRENCEBURG 3,U.S. Senate,,1,DEM,Valerie McCRAY,147,55,92
Dearborn,0020 LAWRENCEBURG 3,U.S. Senate,,1,LBT,Andrew HORNING,10,7,3
Dearborn,0020 LAWRENCEBURG 3,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0020 LAWRENCEBURG 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,512,211,301
Dearborn,0020 LAWRENCEBURG 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,152,64,88
Dearborn,0020 LAWRENCEBURG 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,18,10,8
Dearborn,0020 LAWRENCEBURG 3,Governor,,1,,Write-In,1,0,1
Dearborn,0020 LAWRENCEBURG 3,Attorney General,,1,REP,Todd ROKITA,529,223,306
Dearborn,0020 LAWRENCEBURG 3,Attorney General,,1,DEM,Destiny WELLS,148,60,88
Dearborn,0020 LAWRENCEBURG 3,U.S. House,9,1,REP,Erin HOUCHIN,533,228,305
Dearborn,0020 LAWRENCEBURG 3,U.S. House,9,1,DEM,Timothy (Tim) PECK,133,50,83
Dearborn,0020 LAWRENCEBURG 3,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,7,4,3
Dearborn,0020 LAWRENCEBURG 3,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0020 LAWRENCEBURG 3,State House,68,1,REP,Garret R. BASCOM,535,223,312
Dearborn,0020 LAWRENCEBURG 3,State House,68,1,DEM,Lisa BARKER,149,62,87
Dearborn,0020 LAWRENCEBURG 3,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,639,269,370
Dearborn,0020 LAWRENCEBURG 3,Circuit Court Clerk,,1,REP,Wendy BEATTY,631,264,367
Dearborn,0020 LAWRENCEBURG 3,County Treasurer,,1,REP,Hayley M. HATFIELD,628,264,364
Dearborn,0020 LAWRENCEBURG 3,County Coroner,,1,REP,Cameron McCREARY,631,269,362
Dearborn,0020 LAWRENCEBURG 3,County Surveyor,,1,REP,Dennis KRAUS JR,631,267,364
Dearborn,0020 LAWRENCEBURG 3,County Commissioner,1,1,REP,Jim THATCHER,620,262,358
Dearborn,0020 LAWRENCEBURG 3,County Commissioner,2,1,REP,Duane BISCHOFF,626,266,360
Dearborn,0020 LAWRENCEBURG 3,County Council,,3,,Mark G. DOLE,475,202,273
Dearborn,0020 LAWRENCEBURG 3,County Council,,3,,Tim DOLL,472,205,267
Dearborn,0020 LAWRENCEBURG 3,County Council,,3,,Glenn D. WRIGHT,471,193,278
Dearborn,0020 LAWRENCEBURG 3,County Council,,3,,Hunter COLLINS,140,59,81
Dearborn,0020 LAWRENCEBURG 3,County Council,,3,,Dawn VICTOR,143,61,82
Dearborn,0020 LAWRENCEBURG 3,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,489,213,276
Dearborn,0020 LAWRENCEBURG 3,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,470,212,258
Dearborn,0020 LAWRENCEBURG 3,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,560,247,313
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Rush,,,,Yes,473,208,265
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Rush,,,,No,113,46,67
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Massa,,,,Yes,469,205,264
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Massa,,,,No,110,43,67
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Molter,,,,Yes,479,212,267
Dearborn,0020 LAWRENCEBURG 3,IN Supreme Court-Molter,,,,No,99,35,64
Dearborn,0020 LAWRENCEBURG 3,Court of Appeals Dist 1-Foley,,,,Yes,491,218,273
Dearborn,0020 LAWRENCEBURG 3,Court of Appeals Dist 1-Foley,,,,No,86,30,56
Dearborn,0020 LAWRENCEBURG 3,Court of Appeals Dist 4-Pyle III,,,,Yes,483,212,271
Dearborn,0020 LAWRENCEBURG 3,Court of Appeals Dist 4-Pyle III,,,,No,95,35,60
Dearborn,0021 LAWRENCEBURG 4,Registered Voters,,,,,936,,
Dearborn,0021 LAWRENCEBURG 4,Ballots Cast,,,,,509,230,279
Dearborn,0021 LAWRENCEBURG 4,Public Question-Const Amendment,,,,Yes,222,112,110
Dearborn,0021 LAWRENCEBURG 4,Public Question-Const Amendment,,,,No,224,105,119
Dearborn,0021 LAWRENCEBURG 4,Straight Party,,,REP,Republican,230,120,110
Dearborn,0021 LAWRENCEBURG 4,Straight Party,,,DEM,Democratic,73,29,44
Dearborn,0021 LAWRENCEBURG 4,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0021 LAWRENCEBURG 4,Straight Party,,,WTP,We The People,2,0,2
Dearborn,0021 LAWRENCEBURG 4,President,,1,REP,Donald J. TRUMP / JD VANCE,343,166,177
Dearborn,0021 LAWRENCEBURG 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,150,60,90
Dearborn,0021 LAWRENCEBURG 4,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0
Dearborn,0021 LAWRENCEBURG 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,8,1,7
Dearborn,0021 LAWRENCEBURG 4,President,,1,,Write-In,2,1,1
Dearborn,0021 LAWRENCEBURG 4,U.S. Senate,,1,REP,Jim BANKS,340,165,175
Dearborn,0021 LAWRENCEBURG 4,U.S. Senate,,1,DEM,Valerie McCRAY,143,54,89
Dearborn,0021 LAWRENCEBURG 4,U.S. Senate,,1,LBT,Andrew HORNING,11,7,4
Dearborn,0021 LAWRENCEBURG 4,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0021 LAWRENCEBURG 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,333,154,179
Dearborn,0021 LAWRENCEBURG 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,147,61,86
Dearborn,0021 LAWRENCEBURG 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,19,12,7
Dearborn,0021 LAWRENCEBURG 4,Governor,,1,,Write-In,0,0,0
Dearborn,0021 LAWRENCEBURG 4,Attorney General,,1,REP,Todd ROKITA,354,170,184
Dearborn,0021 LAWRENCEBURG 4,Attorney General,,1,DEM,Destiny WELLS,142,57,85
Dearborn,0021 LAWRENCEBURG 4,U.S. House,9,1,REP,Erin HOUCHIN,347,166,181
Dearborn,0021 LAWRENCEBURG 4,U.S. House,9,1,DEM,Timothy (Tim) PECK,144,52,92
Dearborn,0021 LAWRENCEBURG 4,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,9,9,0
Dearborn,0021 LAWRENCEBURG 4,U.S. House,9,1,,Write-In,1,1,0
Dearborn,0021 LAWRENCEBURG 4,State House,68,1,REP,Garret R. BASCOM,355,175,180
Dearborn,0021 LAWRENCEBURG 4,State House,68,1,DEM,Lisa BARKER,145,54,91
Dearborn,0021 LAWRENCEBURG 4,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,447,211,236
Dearborn,0021 LAWRENCEBURG 4,Circuit Court Clerk,,1,REP,Wendy BEATTY,441,210,231
Dearborn,0021 LAWRENCEBURG 4,County Treasurer,,1,REP,Hayley M. HATFIELD,440,207,233
Dearborn,0021 LAWRENCEBURG 4,County Coroner,,1,REP,Cameron McCREARY,446,209,237
Dearborn,0021 LAWRENCEBURG 4,County Surveyor,,1,REP,Dennis KRAUS JR,448,211,237
Dearborn,0021 LAWRENCEBURG 4,County Commissioner,1,1,REP,Jim THATCHER,437,209,228
Dearborn,0021 LAWRENCEBURG 4,County Commissioner,2,1,REP,Duane BISCHOFF,440,209,231
Dearborn,0021 LAWRENCEBURG 4,County Council,,3,,Mark G. DOLE,306,152,154
Dearborn,0021 LAWRENCEBURG 4,County Council,,3,,Tim DOLL,318,161,157
Dearborn,0021 LAWRENCEBURG 4,County Council,,3,,Glenn D. WRIGHT,312,151,161
Dearborn,0021 LAWRENCEBURG 4,County Council,,3,,Hunter COLLINS,137,58,79
Dearborn,0021 LAWRENCEBURG 4,County Council,,3,,Dawn VICTOR,132,51,81
Dearborn,0021 LAWRENCEBURG 4,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,337,162,175
Dearborn,0021 LAWRENCEBURG 4,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,337,166,171
Dearborn,0021 LAWRENCEBURG 4,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,400,192,208
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Rush,,,,Yes,302,139,163
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Rush,,,,No,113,56,57
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Massa,,,,Yes,302,141,161
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Massa,,,,No,107,51,56
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Molter,,,,Yes,309,143,166
Dearborn,0021 LAWRENCEBURG 4,IN Supreme Court-Molter,,,,No,103,50,53
Dearborn,0021 LAWRENCEBURG 4,Court of Appeals Dist 1-Foley,,,,Yes,305,142,163
Dearborn,0021 LAWRENCEBURG 4,Court of Appeals Dist 1-Foley,,,,No,102,50,52
Dearborn,0021 LAWRENCEBURG 4,Court of Appeals Dist 4-Pyle III,,,,Yes,303,146,157
Dearborn,0021 LAWRENCEBURG 4,Court of Appeals Dist 4-Pyle III,,,,No,103,48,55
Dearborn,0022 GREENDALE 1,Registered Voters,,,,,696,,
Dearborn,0022 GREENDALE 1,Ballots Cast,,,,,478,282,196
Dearborn,0022 GREENDALE 1,Public Question-Const Amendment,,,,Yes,234,149,85
Dearborn,0022 GREENDALE 1,Public Question-Const Amendment,,,,No,203,116,87
Dearborn,0022 GREENDALE 1,Straight Party,,,REP,Republican,206,119,87
Dearborn,0022 GREENDALE 1,Straight Party,,,DEM,Democratic,81,50,31
Dearborn,0022 GREENDALE 1,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0022 GREENDALE 1,Straight Party,,,WTP,We The People,4,2,2
Dearborn,0022 GREENDALE 1,President,,1,REP,Donald J. TRUMP / JD VANCE,313,187,126
Dearborn,0022 GREENDALE 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,155,88,67
Dearborn,0022 GREENDALE 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,1,1
Dearborn,0022 GREENDALE 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,4,0
Dearborn,0022 GREENDALE 1,President,,1,,Write-In,0,0,0
Dearborn,0022 GREENDALE 1,U.S. Senate,,1,REP,Jim BANKS,304,178,126
Dearborn,0022 GREENDALE 1,U.S. Senate,,1,DEM,Valerie McCRAY,152,86,66
Dearborn,0022 GREENDALE 1,U.S. Senate,,1,LBT,Andrew HORNING,11,10,1
Dearborn,0022 GREENDALE 1,U.S. Senate,,1,,Write-In,1,1,0
Dearborn,0022 GREENDALE 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,296,175,121
Dearborn,0022 GREENDALE 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,161,92,69
Dearborn,0022 GREENDALE 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,14,10,4
Dearborn,0022 GREENDALE 1,Governor,,1,,Write-In,0,0,0
Dearborn,0022 GREENDALE 1,Attorney General,,1,REP,Todd ROKITA,311,181,130
Dearborn,0022 GREENDALE 1,Attorney General,,1,DEM,Destiny WELLS,157,94,63
Dearborn,0022 GREENDALE 1,U.S. House,9,1,REP,Erin HOUCHIN,308,184,124
Dearborn,0022 GREENDALE 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,146,84,62
Dearborn,0022 GREENDALE 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,9,5,4
Dearborn,0022 GREENDALE 1,U.S. House,9,1,,Write-In,1,1,0
Dearborn,0022 GREENDALE 1,State House,68,1,REP,Garret R. BASCOM,319,190,129
Dearborn,0022 GREENDALE 1,State House,68,1,DEM,Lisa BARKER,148,84,64
Dearborn,0022 GREENDALE 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,420,248,172
Dearborn,0022 GREENDALE 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,417,246,171
Dearborn,0022 GREENDALE 1,County Treasurer,,1,REP,Hayley M. HATFIELD,414,247,167
Dearborn,0022 GREENDALE 1,County Coroner,,1,REP,Cameron McCREARY,419,251,168
Dearborn,0022 GREENDALE 1,County Surveyor,,1,REP,Dennis KRAUS JR,419,248,171
Dearborn,0022 GREENDALE 1,County Commissioner,1,1,REP,Jim THATCHER,410,243,167
Dearborn,0022 GREENDALE 1,County Commissioner,2,1,REP,Duane BISCHOFF,407,244,163
Dearborn,0022 GREENDALE 1,County Council,,3,,Mark G. DOLE,282,170,112
Dearborn,0022 GREENDALE 1,County Council,,3,,Tim DOLL,291,176,115
Dearborn,0022 GREENDALE 1,County Council,,3,,Glenn D. WRIGHT,279,171,108
Dearborn,0022 GREENDALE 1,County Council,,3,,Hunter COLLINS,140,82,58
Dearborn,0022 GREENDALE 1,County Council,,3,,Dawn VICTOR,149,89,60
Dearborn,0022 GREENDALE 1,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,329,201,128
Dearborn,0022 GREENDALE 1,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,326,198,128
Dearborn,0022 GREENDALE 1,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,384,230,154
Dearborn,0022 GREENDALE 1,IN Supreme Court-Rush,,,,Yes,293,175,118
Dearborn,0022 GREENDALE 1,IN Supreme Court-Rush,,,,No,111,64,47
Dearborn,0022 GREENDALE 1,IN Supreme Court-Massa,,,,Yes,284,170,114
Dearborn,0022 GREENDALE 1,IN Supreme Court-Massa,,,,No,113,65,48
Dearborn,0022 GREENDALE 1,IN Supreme Court-Molter,,,,Yes,281,161,120
Dearborn,0022 GREENDALE 1,IN Supreme Court-Molter,,,,No,113,71,42
Dearborn,0022 GREENDALE 1,Court of Appeals Dist 1-Foley,,,,Yes,284,165,119
Dearborn,0022 GREENDALE 1,Court of Appeals Dist 1-Foley,,,,No,111,69,42
Dearborn,0022 GREENDALE 1,Court of Appeals Dist 4-Pyle III,,,,Yes,280,166,114
Dearborn,0022 GREENDALE 1,Court of Appeals Dist 4-Pyle III,,,,No,113,67,46
Dearborn,0023 GREENDALE 2,Registered Voters,,,,,735,,
Dearborn,0023 GREENDALE 2,Ballots Cast,,,,,482,300,182
Dearborn,0023 GREENDALE 2,Public Question-Const Amendment,,,,Yes,234,151,83
Dearborn,0023 GREENDALE 2,Public Question-Const Amendment,,,,No,218,134,84
Dearborn,0023 GREENDALE 2,Straight Party,,,REP,Republican,198,111,87
Dearborn,0023 GREENDALE 2,Straight Party,,,DEM,Democratic,98,68,30
Dearborn,0023 GREENDALE 2,Straight Party,,,LBT,Libertarian,1,0,1
Dearborn,0023 GREENDALE 2,Straight Party,,,WTP,We The People,2,1,1
Dearborn,0023 GREENDALE 2,President,,1,REP,Donald J. TRUMP / JD VANCE,304,182,122
Dearborn,0023 GREENDALE 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,168,110,58
Dearborn,0023 GREENDALE 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,1,1
Dearborn,0023 GREENDALE 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,6,1
Dearborn,0023 GREENDALE 2,President,,1,,Write-In,0,0,0
Dearborn,0023 GREENDALE 2,U.S. Senate,,1,REP,Jim BANKS,295,180,115
Dearborn,0023 GREENDALE 2,U.S. Senate,,1,DEM,Valerie McCRAY,166,106,60
Dearborn,0023 GREENDALE 2,U.S. Senate,,1,LBT,Andrew HORNING,12,6,6
Dearborn,0023 GREENDALE 2,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0023 GREENDALE 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,285,168,117
