county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,257,172,14,443
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,31,25,7,63
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JACKSON,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,183,126,14,323
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,177,113,12,302
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,124,85,12,221
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,37,29,5,71
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,343,238,20,601
Ripley,JACKSON,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JAY GAYHEART,NON,91,31,2,124
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,NANCY REDELMAN,NON,41,46,4,91
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JIM WESTERMAN,NON,66,52,4,122
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,CORY WHALBRING,NON,56,37,4,97
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Under Votes,,34,31,7,72
Ripley,JACKSON,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Over Votes,,0,0,0,0
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,163,103,9,275
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,69,39,4,112
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,56,55,8,119
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,168,106,9,283
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,60,35,4,99
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,60,56,8,124
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,168,105,9,282
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,56,35,4,95
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,64,57,8,129
Ripley,JACKSON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,167,107,9,283
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,52,33,4,89
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,69,57,8,134
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,156,99,9,264
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,60,39,4,103
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,72,59,8,139
Ripley,JACKSON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,Registered Voters,,,,,,,417
Ripley,JOHNSON 1,Ballots Cast,,,,,,,290
Ripley,JOHNSON 1,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,80,84,4,168
Ripley,JOHNSON 1,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,9,10,3,22
Ripley,JOHNSON 1,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,1,1,0,2
Ripley,JOHNSON 1,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,1,1,0,2
Ripley,JOHNSON 1,STRAIGHT PARTY,,Under Votes,,49,40,7,96
Ripley,JOHNSON 1,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,PUBLIC QUESTION #1,,YES,,63,52,8,123
Ripley,JOHNSON 1,PUBLIC QUESTION #1,,NO,,57,67,2,126
Ripley,JOHNSON 1,PUBLIC QUESTION #1,,Under Votes,,20,17,4,41
Ripley,JOHNSON 1,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,President,,Donald J. Trump,REP,119,116,9,244
Ripley,JOHNSON 1,President,,Kamala D. Harris,DEM,19,20,5,44
Ripley,JOHNSON 1,President,,Chase Oliver,LIB,1,0,0,1
Ripley,JOHNSON 1,President,,Robert F. Kennedy Jr.,WTP,1,0,0,1
Ripley,JOHNSON 1,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,JOHNSON 1,President,,CAROL ASHER (W),,0,0,0,0
Ripley,JOHNSON 1,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,JOHNSON 1,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,JOHNSON 1,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,JOHNSON 1,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,JOHNSON 1,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,JOHNSON 1,President,,PAIJ BORING (W),,0,0,0,0
Ripley,JOHNSON 1,President,,PETER SONSKI (W),,0,0,0,0
Ripley,JOHNSON 1,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,JOHNSON 1,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,JOHNSON 1,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,JOHNSON 1,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,JOHNSON 1,President,,Under Votes,,0,0,0,0
Ripley,JOHNSON 1,President,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,President,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,U.S. Senate,,JIM BANKS,REP,120,111,10,241
Ripley,JOHNSON 1,U.S. Senate,,VALERIE McCRAY,DEM,13,21,4,38
Ripley,JOHNSON 1,U.S. Senate,,ANDREW HORNING,LIB,2,3,0,5
Ripley,JOHNSON 1,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,JOHNSON 1,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,JOHNSON 1,U.S. Senate,,Under Votes,,5,1,0,6
Ripley,JOHNSON 1,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,Governor,,MIKE BRAUN,REP,111,108,10,229
Ripley,JOHNSON 1,Governor,,JENNIFER G. McCORMICK,DEM,16,23,4,43
Ripley,JOHNSON 1,Governor,,DONALD RAINWATER,LIB,11,5,0,16
Ripley,JOHNSON 1,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,JOHNSON 1,Governor,,Under Votes,,2,0,0,2
Ripley,JOHNSON 1,Governor,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,Governor,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,Attorney General,,TODD ROKITA,REP,119,118,10,247
Ripley,JOHNSON 1,Attorney General,,DESTINY WELLS,DEM,18,18,4,40
Ripley,JOHNSON 1,Attorney General,,Under Votes,,3,0,0,3
Ripley,JOHNSON 1,Attorney General,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,U.S. House,9,ERIN HOUCHIN,REP,117,115,10,242
Ripley,JOHNSON 1,U.S. House,9,TIMOTHY (TIM) PECK,DEM,15,16,3,34
Ripley,JOHNSON 1,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,6,3,1,10
Ripley,JOHNSON 1,U.S. House,9,Under Votes,,2,2,0,4
Ripley,JOHNSON 1,U.S. House,9,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,State Senate,42,JEAN LEISING,REP,131,123,10,264
Ripley,JOHNSON 1,State Senate,42,Under Votes,,9,13,4,26
Ripley,JOHNSON 1,State Senate,42,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,State House,67,ALEX ZIMMERMAN,REP,128,121,10,259
Ripley,JOHNSON 1,State House,67,Under Votes,,12,15,4,31
Ripley,JOHNSON 1,State House,67,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,State House,67,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,127,123,10,260
Ripley,JOHNSON 1,CIRCUIT COURT CLERK,,Under Votes,,13,13,4,30
Ripley,JOHNSON 1,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY RECORDER,,MONICA L HANSEN,REP,127,122,10,259
Ripley,JOHNSON 1,COUNTY RECORDER,,Under Votes,,13,14,4,31
Ripley,JOHNSON 1,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY TREASURER,,LISA VESTAL,REP,127,122,10,259
Ripley,JOHNSON 1,COUNTY TREASURER,,Under Votes,,13,14,4,31
Ripley,JOHNSON 1,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY CORONER,,JASON BAILEY,REP,126,120,10,256
Ripley,JOHNSON 1,COUNTY CORONER,,Under Votes,,14,16,4,34
Ripley,JOHNSON 1,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,123,121,10,254
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,17,15,4,36
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,123,121,10,254
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,17,15,4,36
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,82,92,5,179
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,67,73,6,146
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,59,62,7,128
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,23,20,2,45
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,189,161,22,372
Ripley,JOHNSON 1,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,98,87,7,192
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,42,49,7,98
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,101,88,6,195
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,39,48,8,95
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,90,84,5,179
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,50,52,9,111
Ripley,JOHNSON 1,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,70,82,7,159
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,28,23,1,52
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,42,31,6,79
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,74,81,7,162
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,25,21,1,47
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,41,34,6,81
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,73,82,8,163
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,25,21,0,46
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,42,33,6,81
Ripley,JOHNSON 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,68,80,7,155
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,25,23,1,49
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,47,33,6,86
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,67,83,7,157
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,28,21,1,50
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,45,32,6,83
Ripley,JOHNSON 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Registered Voters,,,,,,,582
Ripley,JOHNSON 1 - VERSAILLES,Ballots Cast,,,,,,,318
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,94,84,6,184
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,18,17,1,36
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,1,0,1
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,0,2,0,2
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,Under Votes,,47,42,6,95
Ripley,JOHNSON 1 - VERSAILLES,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,PUBLIC QUESTION #1,,YES,,83,58,6,147
Ripley,JOHNSON 1 - VERSAILLES,PUBLIC QUESTION #1,,NO,,60,65,2,127
Ripley,JOHNSON 1 - VERSAILLES,PUBLIC QUESTION #1,,Under Votes,,16,23,5,44
Ripley,JOHNSON 1 - VERSAILLES,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,Donald J. Trump,REP,126,115,8,249
Ripley,JOHNSON 1 - VERSAILLES,President,,Kamala D. Harris,DEM,28,27,4,59
Ripley,JOHNSON 1 - VERSAILLES,President,,Chase Oliver,LIB,0,1,1,2
Ripley,JOHNSON 1 - VERSAILLES,President,,Robert F. Kennedy Jr.,WTP,4,1,0,5
Ripley,JOHNSON 1 - VERSAILLES,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,CAROL ASHER (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,PAIJ BORING (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,PETER SONSKI (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,Under Votes,,1,2,0,3
Ripley,JOHNSON 1 - VERSAILLES,President,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,President,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,JIM BANKS,REP,123,110,10,243
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,VALERIE McCRAY,DEM,29,29,3,61
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,ANDREW HORNING,LIB,4,4,0,8
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,Under Votes,,3,3,0,6
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Governor,,MIKE BRAUN,REP,118,100,8,226
Ripley,JOHNSON 1 - VERSAILLES,Governor,,JENNIFER G. McCORMICK,DEM,33,34,5,72
Ripley,JOHNSON 1 - VERSAILLES,Governor,,DONALD RAINWATER,LIB,8,9,0,17
Ripley,JOHNSON 1 - VERSAILLES,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Governor,,Under Votes,,0,3,0,3
Ripley,JOHNSON 1 - VERSAILLES,Governor,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Governor,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Attorney General,,TODD ROKITA,REP,127,113,10,250
Ripley,JOHNSON 1 - VERSAILLES,Attorney General,,DESTINY WELLS,DEM,29,30,3,62
Ripley,JOHNSON 1 - VERSAILLES,Attorney General,,Under Votes,,3,3,0,6
Ripley,JOHNSON 1 - VERSAILLES,Attorney General,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,ERIN HOUCHIN,REP,122,111,9,242
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,TIMOTHY (TIM) PECK,DEM,30,28,4,62
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,3,3,0,6
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,Under Votes,,4,4,0,8
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,State Senate,42,JEAN LEISING,REP,140,115,11,266
Ripley,JOHNSON 1 - VERSAILLES,State Senate,42,Under Votes,,19,31,2,52
Ripley,JOHNSON 1 - VERSAILLES,State Senate,42,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,State House,67,ALEX ZIMMERMAN,REP,133,116,11,260
Ripley,JOHNSON 1 - VERSAILLES,State House,67,Under Votes,,26,30,2,58
Ripley,JOHNSON 1 - VERSAILLES,State House,67,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,State House,67,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,143,128,12,283
Ripley,JOHNSON 1 - VERSAILLES,CIRCUIT COURT CLERK,,Under Votes,,16,18,1,35
Ripley,JOHNSON 1 - VERSAILLES,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY RECORDER,,MONICA L HANSEN,REP,139,120,11,270
Ripley,JOHNSON 1 - VERSAILLES,COUNTY RECORDER,,Under Votes,,20,26,2,48
Ripley,JOHNSON 1 - VERSAILLES,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY TREASURER,,LISA VESTAL,REP,139,126,12,277
Ripley,JOHNSON 1 - VERSAILLES,COUNTY TREASURER,,Under Votes,,20,20,1,41
Ripley,JOHNSON 1 - VERSAILLES,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY CORONER,,JASON BAILEY,REP,140,120,11,271
Ripley,JOHNSON 1 - VERSAILLES,COUNTY CORONER,,Under Votes,,19,26,2,47
Ripley,JOHNSON 1 - VERSAILLES,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,138,118,11,267
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,21,28,2,51
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,142,120,11,273
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,17,26,2,45
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,88,80,7,175
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,77,79,6,162
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,61,68,8,137
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,38,31,4,73
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,213,180,14,407
Ripley,JOHNSON 1 - VERSAILLES,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 1,,RENEE HART,REP,144,122,11,277
Ripley,JOHNSON 1 - VERSAILLES,TOWN COUNCIL MEMBER VERSAILLES 1,,Under Votes,,15,24,2,41
