county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Floyd,New Albany - 38,County Council Member,At Large,REP,Matt MILLIES,343,238,95,10,0
Floyd,New Albany - 38,County Council Member,At Large,REP,Sam SARKISIAN,353,252,90,11,0
Floyd,New Albany - 38,County Council Member,At Large,DEM,Daniel T HARRIS,268,189,56,23,0
Floyd,New Albany - 38,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,294,205,62,27,0
Floyd,New Albany - 38,County Council Member,At Large,DEM,Brad STRIEGEL,361,256,77,28,0
Floyd,New Albany - 38,County Council Member,At Large,LBT,Morgan BEATTY,79,39,36,4,0
Floyd,New Albany - 38,Floyd County School Board,At Large,,Ann CURRUTHER,277,203,61,13,0
Floyd,New Albany - 38,Floyd County School Board,At Large,,Jennie HIGBIE,256,171,70,15,0
Floyd,New Albany - 38,Floyd County School Board,At Large,,Matt MAYFIELD,110,73,33,4,0
Floyd,New Albany - 38,Floyd County School Board,3,,Elizabeth A GALLIGAN,525,361,137,27,0
Floyd,New Albany - 38,Floyd County School Board,4,,Rebecca Jo GARDENOUR,462,322,113,27,0
Floyd,New Albany - 38,IN Supreme Court-Rush,,,Yes,469,333,115,21,0
Floyd,New Albany - 38,IN Supreme Court-Rush,,,No,177,117,46,14,0
Floyd,New Albany - 38,IN Supreme Court-Massa,,,Yes,447,318,110,19,0
Floyd,New Albany - 38,IN Supreme Court-Massa,,,No,190,124,50,16,0
Floyd,New Albany - 38,IN Supreme Court-Molter,,,Yes,454,318,117,19,0
Floyd,New Albany - 38,IN Supreme Court-Molter,,,No,188,127,45,16,0
Floyd,New Albany - 38,Court of Appeals Dist 1-Foley,,,Yes,458,329,110,19,0
Floyd,New Albany - 38,Court of Appeals Dist 1-Foley,,,No,178,113,49,16,0
Floyd,New Albany - 38,Court of Appeals Dist 4-Pyle III,,,Yes,452,322,110,20,0
Floyd,New Albany - 38,Court of Appeals Dist 4-Pyle III,,,No,180,116,49,15,0
Floyd,New Albany - 39,Registered Voters,,,,1049,,,,
Floyd,New Albany - 39,Ballots Cast,,,,685,475,172,38,0
Floyd,New Albany - 39,Public Question-Const Amendment,,,Yes,356,244,92,20,0
Floyd,New Albany - 39,Public Question-Const Amendment,,,No,329,231,80,18,0
Floyd,New Albany - 39,Straight Ticket,,REP,Republican,299,214,70,15,0
Floyd,New Albany - 39,Straight Ticket,,DEM,Democratic,116,75,28,13,0
Floyd,New Albany - 39,Straight Ticket,,LBT,Libertarian,2,0,2,0,0
Floyd,New Albany - 39,Straight Ticket,,WTP,We The People,0,0,0,0,0
Floyd,New Albany - 39,President,,REP,Donald J TRUMP / JD VANCE,473,336,116,21,0
Floyd,New Albany - 39,President,,DEM,Kamala D HARRIS / Tim WALZ,238,155,53,30,0
Floyd,New Albany - 39,President,,LBT,Chase OLIVER / Mike ter MAAT,7,2,5,0,0
Floyd,New Albany - 39,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,8,4,4,0,0
Floyd,New Albany - 39,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 39,U.S. Senate,,REP,Jim BANKS,481,334,123,24,0
Floyd,New Albany - 39,U.S. Senate,,DEM,Valerie McCRAY,224,153,48,23,0
Floyd,New Albany - 39,U.S. Senate,,LBT,Andrew HORNING,19,9,8,2,0
Floyd,New Albany - 39,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 39,Governor,,REP,Mike BRAUN / Micah BECKWITH,472,326,122,24,0
Floyd,New Albany - 39,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,243,161,54,28,0
Floyd,New Albany - 39,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,13,10,3,0,0
Floyd,New Albany - 39,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 39,Attorney General,,REP,Todd ROKITA,489,336,128,25,0
Floyd,New Albany - 39,Attorney General,,DEM,Destiny WELLS,234,156,51,27,0
Floyd,New Albany - 39,U.S. House,9,REP,Erin HOUCHIN,494,344,124,26,0
Floyd,New Albany - 39,U.S. House,9,DEM,Timothy (Tim) PECK,224,147,52,25,0
Floyd,New Albany - 39,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,8,5,3,0,0
Floyd,New Albany - 39,State House,72,REP,Edward D (Ed) CLERE,477,336,113,28,0
Floyd,New Albany - 39,State House,72,DEM,Jason APPLEGATE,249,160,65,24,0
Floyd,New Albany - 39,County Recorder,,REP,Lois NAVILLE ENDRIS,594,410,147,37,0
Floyd,New Albany - 39,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 39,County Treasurer,,REP,Steve BURKS,503,350,127,26,0
Floyd,New Albany - 39,County Treasurer,,DEM,Vickie TENCER,214,139,49,26,0
Floyd,New Albany - 39,County Coroner,,REP,Matthew TOMLIN,427,297,106,24,0
Floyd,New Albany - 39,County Coroner,,DEM,Amy M CULWELL,288,190,70,28,0
Floyd,New Albany - 39,County Surveyor,,REP,John G BRINKWORTH III,584,402,145,37,0
Floyd,New Albany - 39,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 39,County Commissioner,2,REP,Frank A LOOP,499,347,125,27,0
Floyd,New Albany - 39,County Commissioner,2,DEM,Veronica M COMBS,216,143,49,24,0
Floyd,New Albany - 39,County Commissioner,3,REP,Jason SHARP,468,322,122,24,0
Floyd,New Albany - 39,County Commissioner,3,DEM,Tim HARBISON,245,166,51,28,0
Floyd,New Albany - 39,County Council Member,At Large,REP,D M BAGSHAW,406,288,98,20,0
Floyd,New Albany - 39,County Council Member,At Large,REP,Matt MILLIES,384,276,95,13,0
Floyd,New Albany - 39,County Council Member,At Large,REP,Sam SARKISIAN,405,293,94,18,0
Floyd,New Albany - 39,County Council Member,At Large,DEM,Daniel T HARRIS,177,122,38,17,0
Floyd,New Albany - 39,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,196,136,44,16,0
Floyd,New Albany - 39,County Council Member,At Large,DEM,Brad STRIEGEL,248,175,52,21,0
Floyd,New Albany - 39,County Council Member,At Large,LBT,Morgan BEATTY,64,39,25,0,0
Floyd,New Albany - 39,Floyd County School Board,At Large,,Ann CURRUTHER,226,155,62,9,0
Floyd,New Albany - 39,Floyd County School Board,At Large,,Jennie HIGBIE,261,173,67,21,0
Floyd,New Albany - 39,Floyd County School Board,At Large,,Matt MAYFIELD,97,69,21,7,0
Floyd,New Albany - 39,Floyd County School Board,3,,Elizabeth A GALLIGAN,489,335,124,30,0
Floyd,New Albany - 39,Floyd County School Board,4,,Rebecca Jo GARDENOUR,440,300,110,30,0
Floyd,New Albany - 39,IN Supreme Court-Rush,,,Yes,450,302,120,28,0
Floyd,New Albany - 39,IN Supreme Court-Rush,,,No,158,120,31,7,0
Floyd,New Albany - 39,IN Supreme Court-Massa,,,Yes,451,298,125,28,0
Floyd,New Albany - 39,IN Supreme Court-Massa,,,No,151,119,25,7,0
Floyd,New Albany - 39,IN Supreme Court-Molter,,,Yes,438,296,118,24,0
Floyd,New Albany - 39,IN Supreme Court-Molter,,,No,162,122,29,11,0
Floyd,New Albany - 39,Court of Appeals Dist 1-Foley,,,Yes,435,293,117,25,0
Floyd,New Albany - 39,Court of Appeals Dist 1-Foley,,,No,156,118,30,8,0
Floyd,New Albany - 39,Court of Appeals Dist 4-Pyle III,,,Yes,432,287,117,28,0
Floyd,New Albany - 39,Court of Appeals Dist 4-Pyle III,,,No,164,126,33,5,0
Floyd,New Albany - 40,Registered Voters,,,,944,,,,
Floyd,New Albany - 40,Ballots Cast,,,,554,332,182,40,0
Floyd,New Albany - 40,Public Question-Const Amendment,,,Yes,271,162,88,21,0
Floyd,New Albany - 40,Public Question-Const Amendment,,,No,283,170,94,19,0
Floyd,New Albany - 40,Straight Ticket,,REP,Republican,189,115,64,10,0
Floyd,New Albany - 40,Straight Ticket,,DEM,Democratic,174,104,53,17,0
Floyd,New Albany - 40,Straight Ticket,,LBT,Libertarian,1,0,1,0,0
Floyd,New Albany - 40,Straight Ticket,,WTP,We The People,4,2,2,0,0
Floyd,New Albany - 40,President,,REP,Donald J TRUMP / JD VANCE,288,170,99,19,0
Floyd,New Albany - 40,President,,DEM,Kamala D HARRIS / Tim WALZ,304,184,86,34,0
Floyd,New Albany - 40,President,,LBT,Chase OLIVER / Mike ter MAAT,2,0,2,0,0
Floyd,New Albany - 40,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,1,1,1,0
Floyd,New Albany - 40,President,,,Write-In,1,0,1,0,0
Floyd,New Albany - 40,U.S. Senate,,REP,Jim BANKS,278,162,95,21,0
Floyd,New Albany - 40,U.S. Senate,,DEM,Valerie McCRAY,294,175,86,33,0
Floyd,New Albany - 40,U.S. Senate,,LBT,Andrew HORNING,24,14,10,0,0
Floyd,New Albany - 40,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 40,Governor,,REP,Mike BRAUN / Micah BECKWITH,280,166,94,20,0
Floyd,New Albany - 40,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,307,183,90,34,0
Floyd,New Albany - 40,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,18,10,8,0,0
Floyd,New Albany - 40,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 40,Attorney General,,REP,Todd ROKITA,292,171,100,21,0
Floyd,New Albany - 40,Attorney General,,DEM,Destiny WELLS,306,185,89,32,0
Floyd,New Albany - 40,U.S. House,9,REP,Erin HOUCHIN,296,175,94,27,0
Floyd,New Albany - 40,U.S. House,9,DEM,Timothy (Tim) PECK,285,173,85,27,0
Floyd,New Albany - 40,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,20,9,11,0,0
Floyd,New Albany - 40,State House,72,REP,Edward D (Ed) CLERE,312,185,104,23,0
Floyd,New Albany - 40,State House,72,DEM,Jason APPLEGATE,288,172,87,29,0
Floyd,New Albany - 40,County Recorder,,REP,Lois NAVILLE ENDRIS,399,230,134,35,0
Floyd,New Albany - 40,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 40,County Treasurer,,REP,Steve BURKS,321,187,107,27,0
Floyd,New Albany - 40,County Treasurer,,DEM,Vickie TENCER,274,166,81,27,0
Floyd,New Albany - 40,County Coroner,,REP,Matthew TOMLIN,272,154,95,23,0
Floyd,New Albany - 40,County Coroner,,DEM,Amy M CULWELL,327,202,94,31,0
Floyd,New Albany - 40,County Surveyor,,REP,John G BRINKWORTH III,395,230,130,35,0
Floyd,New Albany - 40,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 40,County Commissioner,2,REP,Frank A LOOP,308,176,104,28,0
Floyd,New Albany - 40,County Commissioner,2,DEM,Veronica M COMBS,287,177,84,26,0
Floyd,New Albany - 40,County Commissioner,3,REP,Jason SHARP,290,169,99,22,0
Floyd,New Albany - 40,County Commissioner,3,DEM,Tim HARBISON,303,184,87,32,0
Floyd,New Albany - 40,County Council Member,At Large,REP,D M BAGSHAW,244,140,80,24,0
Floyd,New Albany - 40,County Council Member,At Large,REP,Matt MILLIES,208,127,63,18,0
Floyd,New Albany - 40,County Council Member,At Large,REP,Sam SARKISIAN,242,152,69,21,0
Floyd,New Albany - 40,County Council Member,At Large,DEM,Daniel T HARRIS,229,144,68,17,0
Floyd,New Albany - 40,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,282,177,81,24,0
Floyd,New Albany - 40,County Council Member,At Large,DEM,Brad STRIEGEL,295,182,84,29,0
Floyd,New Albany - 40,County Council Member,At Large,LBT,Morgan BEATTY,73,32,36,5,0
Floyd,New Albany - 40,Floyd County School Board,At Large,,Ann CURRUTHER,257,158,82,17,0
Floyd,New Albany - 40,Floyd County School Board,At Large,,Jennie HIGBIE,147,88,49,10,0
Floyd,New Albany - 40,Floyd County School Board,At Large,,Matt MAYFIELD,88,52,25,11,0
Floyd,New Albany - 40,Floyd County School Board,3,,Elizabeth A GALLIGAN,389,227,129,33,0
Floyd,New Albany - 40,Floyd County School Board,4,,Rebecca Jo GARDENOUR,356,206,114,36,0
Floyd,New Albany - 40,IN Supreme Court-Rush,,,Yes,347,203,112,32,0
Floyd,New Albany - 40,IN Supreme Court-Rush,,,No,141,91,44,6,0
Floyd,New Albany - 40,IN Supreme Court-Massa,,,Yes,297,174,96,27,0
Floyd,New Albany - 40,IN Supreme Court-Massa,,,No,180,113,56,11,0
Floyd,New Albany - 40,IN Supreme Court-Molter,,,Yes,296,170,96,30,0
Floyd,New Albany - 40,IN Supreme Court-Molter,,,No,179,115,56,8,0
Floyd,New Albany - 40,Court of Appeals Dist 1-Foley,,,Yes,297,169,96,32,0
Floyd,New Albany - 40,Court of Appeals Dist 1-Foley,,,No,173,114,54,5,0
Floyd,New Albany - 40,Court of Appeals Dist 4-Pyle III,,,Yes,303,178,96,29,0
Floyd,New Albany - 40,Court of Appeals Dist 4-Pyle III,,,No,170,107,55,8,0
Floyd,New Albany - 41,Registered Voters,,,,1254,,,,
Floyd,New Albany - 41,Ballots Cast,,,,640,433,179,28,0
Floyd,New Albany - 41,Public Question-Const Amendment,,,Yes,312,207,92,13,0
Floyd,New Albany - 41,Public Question-Const Amendment,,,No,328,226,87,15,0
Floyd,New Albany - 41,Straight Ticket,,REP,Republican,283,190,81,12,0
Floyd,New Albany - 41,Straight Ticket,,DEM,Democratic,212,150,51,11,0
Floyd,New Albany - 41,Straight Ticket,,LBT,Libertarian,1,0,1,0,0
Floyd,New Albany - 41,Straight Ticket,,WTP,We The People,3,1,2,0,0
Floyd,New Albany - 41,President,,REP,Donald J TRUMP / JD VANCE,407,263,123,21,0
Floyd,New Albany - 41,President,,DEM,Kamala D HARRIS / Tim WALZ,304,213,68,23,0
Floyd,New Albany - 41,President,,LBT,Chase OLIVER / Mike ter MAAT,3,1,1,1,0
Floyd,New Albany - 41,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,10,5,5,0,0
Floyd,New Albany - 41,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 41,U.S. Senate,,REP,Jim BANKS,399,258,119,22,0
Floyd,New Albany - 41,U.S. Senate,,DEM,Valerie McCRAY,303,211,69,23,0
Floyd,New Albany - 41,U.S. Senate,,LBT,Andrew HORNING,13,6,7,0,0
Floyd,New Albany - 41,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 41,Governor,,REP,Mike BRAUN / Micah BECKWITH,392,254,115,23,0
Floyd,New Albany - 41,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,314,220,72,22,0
Floyd,New Albany - 41,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,12,5,7,0,0
Floyd,New Albany - 41,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 41,Attorney General,,REP,Todd ROKITA,408,263,122,23,0
Floyd,New Albany - 41,Attorney General,,DEM,Destiny WELLS,307,215,71,21,0
Floyd,New Albany - 41,U.S. House,9,REP,Erin HOUCHIN,411,269,119,23,0
Floyd,New Albany - 41,U.S. House,9,DEM,Timothy (Tim) PECK,291,204,68,19,0
Floyd,New Albany - 41,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,12,3,8,1,0
Floyd,New Albany - 41,State House,72,REP,Edward D (Ed) CLERE,416,272,124,20,0
Floyd,New Albany - 41,State House,72,DEM,Jason APPLEGATE,300,207,70,23,0
Floyd,New Albany - 41,County Recorder,,REP,Lois NAVILLE ENDRIS,502,332,140,30,0
Floyd,New Albany - 41,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 41,County Treasurer,,REP,Steve BURKS,412,272,119,21,0
Floyd,New Albany - 41,County Treasurer,,DEM,Vickie TENCER,295,204,70,21,0
Floyd,New Albany - 41,County Coroner,,REP,Matthew TOMLIN,384,245,120,19,0
Floyd,New Albany - 41,County Coroner,,DEM,Amy M CULWELL,324,228,72,24,0
Floyd,New Albany - 41,County Surveyor,,REP,John G BRINKWORTH III,499,330,140,29,0
Floyd,New Albany - 41,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 41,County Commissioner,2,REP,Frank A LOOP,414,269,121,24,0
Floyd,New Albany - 41,County Commissioner,2,DEM,Veronica M COMBS,300,210,72,18,0
Floyd,New Albany - 41,County Commissioner,3,REP,Jason SHARP,396,264,113,19,0
Floyd,New Albany - 41,County Commissioner,3,DEM,Tim HARBISON,307,210,75,22,0
Floyd,New Albany - 41,County Council Member,At Large,REP,D M BAGSHAW,337,225,100,12,0
Floyd,New Albany - 41,County Council Member,At Large,REP,Matt MILLIES,297,194,91,12,0
Floyd,New Albany - 41,County Council Member,At Large,REP,Sam SARKISIAN,309,213,84,12,0
Floyd,New Albany - 41,County Council Member,At Large,DEM,Daniel T HARRIS,217,160,49,8,0
Floyd,New Albany - 41,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,263,191,59,13,0
Floyd,New Albany - 41,County Council Member,At Large,DEM,Brad STRIEGEL,286,202,71,13,0
Floyd,New Albany - 41,County Council Member,At Large,LBT,Morgan BEATTY,61,33,24,4,0
Floyd,New Albany - 41,Floyd County School Board,At Large,,Ann CURRUTHER,304,222,68,14,0
Floyd,New Albany - 41,Floyd County School Board,At Large,,Jennie HIGBIE,146,89,49,8,0
Floyd,New Albany - 41,Floyd County School Board,At Large,,Matt MAYFIELD,95,64,28,3,0
Floyd,New Albany - 41,Floyd County School Board,3,,Elizabeth A GALLIGAN,447,304,121,22,0
Floyd,New Albany - 41,Floyd County School Board,4,,Rebecca Jo GARDENOUR,373,254,97,22,0
Floyd,New Albany - 41,IN Supreme Court-Rush,,,Yes,378,255,103,20,0
Floyd,New Albany - 41,IN Supreme Court-Rush,,,No,192,131,50,11,0
Floyd,New Albany - 41,IN Supreme Court-Massa,,,Yes,361,242,102,17,0
Floyd,New Albany - 41,IN Supreme Court-Massa,,,No,195,133,49,13,0
Floyd,New Albany - 41,IN Supreme Court-Molter,,,Yes,366,244,104,18,0
Floyd,New Albany - 41,IN Supreme Court-Molter,,,No,196,133,50,13,0
Floyd,New Albany - 41,Court of Appeals Dist 1-Foley,,,Yes,377,253,104,20,0
Floyd,New Albany - 41,Court of Appeals Dist 1-Foley,,,No,181,120,51,10,0
Floyd,New Albany - 41,Court of Appeals Dist 4-Pyle III,,,Yes,374,252,103,19,0
Floyd,New Albany - 41,Court of Appeals Dist 4-Pyle III,,,No,180,118,51,11,0
Floyd,New Albany - 42,Registered Voters,,,,865,,,,
Floyd,New Albany - 42,Ballots Cast,,,,520,389,108,23,0
Floyd,New Albany - 42,Public Question-Const Amendment,,,Yes,238,178,50,10,0
Floyd,New Albany - 42,Public Question-Const Amendment,,,No,282,211,58,13,0
Floyd,New Albany - 42,Straight Ticket,,REP,Republican,182,131,45,6,0
Floyd,New Albany - 42,Straight Ticket,,DEM,Democratic,160,120,30,10,0
Floyd,New Albany - 42,Straight Ticket,,LBT,Libertarian,0,0,0,0,0
Floyd,New Albany - 42,Straight Ticket,,WTP,We The People,1,1,0,0,0
Floyd,New Albany - 42,President,,REP,Donald J TRUMP / JD VANCE,276,195,70,11,0
Floyd,New Albany - 42,President,,DEM,Kamala D HARRIS / Tim WALZ,277,213,44,20,0
Floyd,New Albany - 42,President,,LBT,Chase OLIVER / Mike ter MAAT,3,2,1,0,0
Floyd,New Albany - 42,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,1,2,0,0
Floyd,New Albany - 42,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 42,U.S. Senate,,REP,Jim BANKS,277,199,66,12,0
Floyd,New Albany - 42,U.S. Senate,,DEM,Valerie McCRAY,260,200,42,18,0
Floyd,New Albany - 42,U.S. Senate,,LBT,Andrew HORNING,16,9,6,1,0
Floyd,New Albany - 42,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 42,Governor,,REP,Mike BRAUN / Micah BECKWITH,275,195,67,13,0
Floyd,New Albany - 42,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,270,209,43,18,0
Floyd,New Albany - 42,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,9,5,4,0,0
Floyd,New Albany - 42,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 42,Attorney General,,REP,Todd ROKITA,286,205,69,12,0
Floyd,New Albany - 42,Attorney General,,DEM,Destiny WELLS,262,200,44,18,0
Floyd,New Albany - 42,U.S. House,9,REP,Erin HOUCHIN,293,215,67,11,0
Floyd,New Albany - 42,U.S. House,9,DEM,Timothy (Tim) PECK,249,187,43,19,0
Floyd,New Albany - 42,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,10,7,3,0,0
Floyd,New Albany - 42,State House,72,REP,Edward D (Ed) CLERE,286,198,72,16,0
Floyd,New Albany - 42,State House,72,DEM,Jason APPLEGATE,264,208,41,15,0
Floyd,New Albany - 42,County Recorder,,REP,Lois NAVILLE ENDRIS,376,278,82,16,0
Floyd,New Albany - 42,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 42,County Treasurer,,REP,Steve BURKS,286,206,71,9,0
Floyd,New Albany - 42,County Treasurer,,DEM,Vickie TENCER,259,197,41,21,0
Floyd,New Albany - 42,County Coroner,,REP,Matthew TOMLIN,263,185,68,10,0
Floyd,New Albany - 42,County Coroner,,DEM,Amy M CULWELL,285,221,44,20,0
Floyd,New Albany - 42,County Surveyor,,REP,John G BRINKWORTH III,372,275,82,15,0
Floyd,New Albany - 42,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 42,County Commissioner,2,REP,Frank A LOOP,284,204,68,12,0
Floyd,New Albany - 42,County Commissioner,2,DEM,Veronica M COMBS,267,203,45,19,0
Floyd,New Albany - 42,County Commissioner,3,REP,Jason SHARP,272,192,68,12,0
Floyd,New Albany - 42,County Commissioner,3,DEM,Tim HARBISON,273,209,45,19,0
Floyd,New Albany - 42,County Council Member,At Large,REP,D M BAGSHAW,230,168,54,8,0
Floyd,New Albany - 42,County Council Member,At Large,REP,Matt MILLIES,222,165,53,4,0
Floyd,New Albany - 42,County Council Member,At Large,REP,Sam SARKISIAN,237,172,55,10,0
Floyd,New Albany - 42,County Council Member,At Large,DEM,Daniel T HARRIS,214,168,30,16,0
Floyd,New Albany - 42,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,242,187,38,17,0
Floyd,New Albany - 42,County Council Member,At Large,DEM,Brad STRIEGEL,248,194,36,18,0
Floyd,New Albany - 42,County Council Member,At Large,LBT,Morgan BEATTY,51,39,12,0,0
Floyd,New Albany - 42,Floyd County School Board,At Large,,Ann CURRUTHER,257,198,48,11,0
Floyd,New Albany - 42,Floyd County School Board,At Large,,Jennie HIGBIE,123,85,32,6,0
Floyd,New Albany - 42,Floyd County School Board,At Large,,Matt MAYFIELD,78,58,16,4,0
Floyd,New Albany - 42,Floyd County School Board,3,,Elizabeth A GALLIGAN,382,279,85,18,0
Floyd,New Albany - 42,Floyd County School Board,4,,Rebecca Jo GARDENOUR,333,245,71,17,0
Floyd,New Albany - 42,IN Supreme Court-Rush,,,Yes,317,237,67,13,0
Floyd,New Albany - 42,IN Supreme Court-Rush,,,No,155,112,34,9,0
Floyd,New Albany - 42,IN Supreme Court-Massa,,,Yes,306,232,62,12,0
Floyd,New Albany - 42,IN Supreme Court-Massa,,,No,169,117,41,11,0
Floyd,New Albany - 42,IN Supreme Court-Molter,,,Yes,313,236,64,13,0
Floyd,New Albany - 42,IN Supreme Court-Molter,,,No,162,114,38,10,0
Floyd,New Albany - 42,Court of Appeals Dist 1-Foley,,,Yes,312,232,68,12,0
Floyd,New Albany - 42,Court of Appeals Dist 1-Foley,,,No,159,114,34,11,0
Floyd,New Albany - 42,Court of Appeals Dist 4-Pyle III,,,Yes,304,225,66,13,0
Floyd,New Albany - 42,Court of Appeals Dist 4-Pyle III,,,No,165,120,35,10,0
Floyd,New Albany - 43,Registered Voters,,,,542,,,,
Floyd,New Albany - 43,Ballots Cast,,,,325,229,86,10,0
Floyd,New Albany - 43,Public Question-Const Amendment,,,Yes,157,101,49,7,0
Floyd,New Albany - 43,Public Question-Const Amendment,,,No,168,128,37,3,0
Floyd,New Albany - 43,Straight Ticket,,REP,Republican,91,58,28,5,0
Floyd,New Albany - 43,Straight Ticket,,DEM,Democratic,102,70,29,3,0
Floyd,New Albany - 43,Straight Ticket,,LBT,Libertarian,1,0,1,0,0
Floyd,New Albany - 43,Straight Ticket,,WTP,We The People,1,1,0,0,0
Floyd,New Albany - 43,President,,REP,Donald J TRUMP / JD VANCE,164,115,41,8,0
Floyd,New Albany - 43,President,,DEM,Kamala D HARRIS / Tim WALZ,188,128,49,11,0
Floyd,New Albany - 43,President,,LBT,Chase OLIVER / Mike ter MAAT,2,1,1,0,0
