county,office,district,candidate,party,votes
Spencer,United States Senator,Statewide,Amy J Willis,None,0
Spencer,United States Senator,Statewide,James L Johnson Junior,None,1
Spencer,Governor,Statewide,John R Gregg,Democratic,4385
Spencer,Governor,Statewide,Rupert Boneham,None,215
Spencer,Governor,Statewide,Michael R Pence,None,5059
Spencer,Governor,Statewide,Donnie Harold Harris,None,0
Spencer,Attorney General,Statewide,Kay Fleming,Democratic,3890
Spencer,Attorney General,Statewide,Greg Zoeller,None,5289
Spencer,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4949
Spencer,Superintendent of Public Instruction,Statewide,Tony Bennett,None,4432
Spencer,United States Representative,8,Dave Crooks,Democratic,4125
Spencer,United States Representative,8,Bart Gadau,None,302
Spencer,United States Representative,8,Larry D Bucshon,None,5091
Spencer,State Representative,74,Michael Mike Schriefer,Democratic,2692
Spencer,State Representative,74,Lloyd Arnold,None,1879
Spencer,State Representative,75,Kevin R Derr,None,2301
Spencer,State Representative,75,Ron Bacon,None,2717
Starke,President,Statewide,Barack Obama,Democratic,3809
Starke,President,Statewide,Gary Johnson,None,205
Starke,President,Statewide,Mitt Romney,None,4738
Starke,President,Statewide,"Virgil H Goode, Jr.",None,1
Starke,President,Statewide,Dennis Knill,None,0
Starke,President,Statewide,Stephen Durham,None,0
Starke,President,Statewide,Christina Lopez,None,0
Starke,President,Statewide,Jill Stein,None,1
Starke,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Starke,President,Statewide,Paul Chehade,None,0
Starke,President,Statewide,Richard Duncan,None,0
Starke,President,Statewide,Tom Hoefling,None,0
Starke,President,Statewide,Terry Dale Jones,None,0
Starke,President,Statewide,Nelson Keyton,None,0
Starke,President,Statewide,Jill Reed,None,0
Starke,President,Statewide,"Michael A Simoneux, Jr.",None,0
Starke,President,Statewide,Randall A Terry,None,0
Starke,President,Statewide,"John A Dummett, Jr.",None,0
Starke,President,Statewide,Stewart Alexander,None,0
Starke,United States Senator,Statewide,Joseph Donnelly,Democratic,4484
Starke,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,447
Starke,United States Senator,Statewide,Richard E Mourdock,None,3607
Starke,United States Senator,Statewide,Amy J Willis,None,0
Starke,United States Senator,Statewide,James L Johnson Junior,None,1
Starke,Governor,Statewide,John R Gregg,Democratic,4291
Starke,Governor,Statewide,Rupert Boneham,None,337
Starke,Governor,Statewide,Michael R Pence,None,3828
Starke,Governor,Statewide,Donnie Harold Harris,None,0
Starke,Attorney General,Statewide,Kay Fleming,Democratic,3785
Starke,Attorney General,Statewide,Greg Zoeller,None,4466
Starke,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4441
Starke,Superintendent of Public Instruction,Statewide,Tony Bennett,None,3915
Starke,United States Representative,2,Brendan Mullen,Democratic,4466
Starke,United States Representative,2,Joseph Wayne Ruiz,None,419
Starke,United States Representative,2,Jackie Walorski Swihart,None,3777
Starke,United States Representative,2,"Kenneth R Lunce, Jr.",None,0
Starke,State Senator,5,Debora I Porter,Democratic,1618
Starke,State Senator,5,Ed Charbonneau,None,1942
Starke,State Senator,8,Jim Arnold,None,2555
Starke,State Senator,8,Eric Harris,None,2183
Starke,State Representative,16,Richard W Ludington,Democratic,1623
Starke,State Representative,16,Douglas L Gutwein,None,1824
Starke,State Representative,20,Karen K Salzer,None,2312
Starke,State Representative,20,Tom Dermody,None,2456
Steuben,President,Statewide,Barack Obama,Democratic,4853
Steuben,President,Statewide,Gary Johnson,None,289
Steuben,President,Statewide,Mitt Romney,None,8547
Steuben,President,Statewide,"Virgil H Goode, Jr.",None,2
Steuben,President,Statewide,Dennis Knill,None,0
Steuben,President,Statewide,Stephen Durham,None,0
Steuben,President,Statewide,Christina Lopez,None,0
Steuben,President,Statewide,Jill Stein,None,4
Steuben,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Steuben,President,Statewide,Paul Chehade,None,0
Steuben,President,Statewide,Richard Duncan,None,0
Steuben,President,Statewide,Tom Hoefling,None,0
Steuben,President,Statewide,Terry Dale Jones,None,0
Steuben,President,Statewide,Nelson Keyton,None,0
Steuben,President,Statewide,Jill Reed,None,0
Steuben,President,Statewide,"Michael A Simoneux, Jr.",None,0
Steuben,President,Statewide,Randall A Terry,None,0
Steuben,President,Statewide,"John A Dummett, Jr.",None,0
Steuben,President,Statewide,Stewart Alexander,None,0
Steuben,United States Senator,Statewide,Joseph Donnelly,Democratic,5443
Steuben,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,977
Steuben,United States Senator,Statewide,Richard E Mourdock,None,7056
Steuben,United States Senator,Statewide,Amy J Willis,None,0
Steuben,United States Senator,Statewide,James L Johnson Junior,None,0
Steuben,Governor,Statewide,John R Gregg,Democratic,5314
Steuben,Governor,Statewide,Rupert Boneham,None,509
Steuben,Governor,Statewide,Michael R Pence,None,7777
Steuben,Governor,Statewide,Donnie Harold Harris,None,1
Steuben,Attorney General,Statewide,Kay Fleming,Democratic,4379
Steuben,Attorney General,Statewide,Greg Zoeller,None,8766
Steuben,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,6266
Steuben,Superintendent of Public Instruction,Statewide,Tony Bennett,None,6988
Steuben,United States Representative,3,Kevin Boyd,Democratic,4119
Steuben,United States Representative,3,Marlin A Stutzman,None,9330
Steuben,State Senator,13,C Susan Glick,Republican,10405
Steuben,State Representative,51,Lon Keyes,Democratic,4219
Steuben,State Representative,51,Dennis J Zent,None,7687
Steuben,State Representative,52,Charles E Odier,None,410
Steuben,State Representative,52,Benjamin Charles Smaltz,None,883
Steuben,Judge of the Circuit Court,Steuben (85Th Circuit),Allen N Wheat,Republican,10740
Sullivan,President,Statewide,Barack Obama,Democratic,3191
Sullivan,President,Statewide,Gary Johnson,None,196
Sullivan,President,Statewide,Mitt Romney,None,4902
Sullivan,President,Statewide,"Virgil H Goode, Jr.",None,1
Sullivan,President,Statewide,Dennis Knill,None,0
Sullivan,President,Statewide,Stephen Durham,None,0
Sullivan,President,Statewide,Christina Lopez,None,0
Sullivan,President,Statewide,Jill Stein,None,0
Sullivan,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Sullivan,President,Statewide,Paul Chehade,None,0
Sullivan,President,Statewide,Richard Duncan,None,0
Sullivan,President,Statewide,Tom Hoefling,None,0
Sullivan,President,Statewide,Terry Dale Jones,None,0
Sullivan,President,Statewide,Nelson Keyton,None,0
Sullivan,President,Statewide,Jill Reed,None,0
Sullivan,President,Statewide,"Michael A Simoneux, Jr.",None,0
Sullivan,President,Statewide,Randall A Terry,None,0
Sullivan,President,Statewide,"John A Dummett, Jr.",None,0
Sullivan,President,Statewide,Stewart Alexander,None,0
Sullivan,United States Senator,Statewide,Joseph Donnelly,Democratic,4134
Sullivan,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,481
Sullivan,United States Senator,Statewide,Richard E Mourdock,None,3491
Sullivan,United States Senator,Statewide,Amy J Willis,None,0
Sullivan,United States Senator,Statewide,James L Johnson Junior,None,0
Sullivan,Governor,Statewide,John R Gregg,Democratic,5179
Sullivan,Governor,Statewide,Rupert Boneham,None,218
Sullivan,Governor,Statewide,Michael R Pence,None,2948
Sullivan,Governor,Statewide,Donnie Harold Harris,None,0
Sullivan,Attorney General,Statewide,Kay Fleming,Democratic,3628
Sullivan,Attorney General,Statewide,Greg Zoeller,None,4172
Sullivan,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4673
Sullivan,Superintendent of Public Instruction,Statewide,Tony Bennett,None,3250
Sullivan,United States Representative,8,Dave Crooks,Democratic,4270
Sullivan,United States Representative,8,Bart Gadau,None,240
Sullivan,United States Representative,8,Larry D Bucshon,None,3669
Sullivan,State Representative,45,Kreg Battles,Democratic,3862
Sullivan,State Representative,45,Bruce Alan Borders,None,4376
Switzerland,President,Statewide,Barack Obama,Democratic,1437
Switzerland,President,Statewide,Gary Johnson,None,88
Switzerland,President,Statewide,Mitt Romney,None,1872
Switzerland,President,Statewide,"Virgil H Goode, Jr.",None,0
Switzerland,President,Statewide,Dennis Knill,None,0
Switzerland,President,Statewide,Stephen Durham,None,0
Switzerland,President,Statewide,Christina Lopez,None,0
Switzerland,President,Statewide,Jill Stein,None,0
Switzerland,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Switzerland,President,Statewide,Paul Chehade,None,0
Switzerland,President,Statewide,Richard Duncan,None,0
Switzerland,President,Statewide,Tom Hoefling,None,0
Switzerland,President,Statewide,Terry Dale Jones,None,0
Switzerland,President,Statewide,Nelson Keyton,None,0
Switzerland,President,Statewide,Jill Reed,None,0
Switzerland,President,Statewide,"Michael A Simoneux, Jr.",None,0
Switzerland,President,Statewide,Randall A Terry,None,0
Switzerland,President,Statewide,"John A Dummett, Jr.",None,0
Switzerland,President,Statewide,Stewart Alexander,None,0
Switzerland,United States Senator,Statewide,Joseph Donnelly,Democratic,1536
Switzerland,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,176
Switzerland,United States Senator,Statewide,Richard E Mourdock,None,1581
Switzerland,United States Senator,Statewide,Amy J Willis,None,0
Switzerland,United States Senator,Statewide,James L Johnson Junior,None,0
Switzerland,Governor,Statewide,John R Gregg,Democratic,1489
Switzerland,Governor,Statewide,Rupert Boneham,None,129
Switzerland,Governor,Statewide,Michael R Pence,None,1666
Switzerland,Governor,Statewide,Donnie Harold Harris,None,0
Switzerland,Attorney General,Statewide,Kay Fleming,Democratic,1511
Switzerland,Attorney General,Statewide,Greg Zoeller,None,1682
Switzerland,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,1759
Switzerland,Superintendent of Public Instruction,Statewide,Tony Bennett,None,1453
Switzerland,United States Representative,6,Bradley T Bookout,Democratic,1389
Switzerland,United States Representative,6,Rex Bell,None,151
Switzerland,United States Representative,6,Allen Lucas Messer,None,1682
Switzerland,State Representative,67,Thomas P Cheek,Democratic,1626
Switzerland,State Representative,67,Randall L Frye,None,1679
Tippecanoe,President,Statewide,Barack Obama,Democratic,26711
Tippecanoe,President,Statewide,Gary Johnson,None,1349
Tippecanoe,President,Statewide,Mitt Romney,None,28757
Tippecanoe,President,Statewide,"Virgil H Goode, Jr.",None,18
Tippecanoe,President,Statewide,Dennis Knill,None,0
Tippecanoe,President,Statewide,Stephen Durham,None,0
Tippecanoe,President,Statewide,Christina Lopez,None,0
Tippecanoe,President,Statewide,Jill Stein,None,60
Tippecanoe,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Tippecanoe,President,Statewide,Paul Chehade,None,0
Tippecanoe,President,Statewide,Richard Duncan,None,0
Tippecanoe,President,Statewide,Tom Hoefling,None,0
Tippecanoe,President,Statewide,Terry Dale Jones,None,0
Tippecanoe,President,Statewide,Nelson Keyton,None,0
Tippecanoe,President,Statewide,Jill Reed,None,0
Tippecanoe,President,Statewide,"Michael A Simoneux, Jr.",None,0
Tippecanoe,President,Statewide,Randall A Terry,None,0
Tippecanoe,President,Statewide,"John A Dummett, Jr.",None,0
Tippecanoe,President,Statewide,Stewart Alexander,None,1
Tippecanoe,United States Senator,Statewide,Joseph Donnelly,Democratic,29181
Tippecanoe,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,3848
Tippecanoe,United States Senator,Statewide,Richard E Mourdock,None,23130
Tippecanoe,United States Senator,Statewide,Amy J Willis,None,0
Tippecanoe,United States Senator,Statewide,James L Johnson Junior,None,0
Tippecanoe,Governor,Statewide,John R Gregg,Democratic,27669
Tippecanoe,Governor,Statewide,Rupert Boneham,None,2930
Tippecanoe,Governor,Statewide,Michael R Pence,None,25749
Tippecanoe,Governor,Statewide,Donnie Harold Harris,None,1
Tippecanoe,Attorney General,Statewide,Kay Fleming,Democratic,23295
Tippecanoe,Attorney General,Statewide,Greg Zoeller,None,31255
Tippecanoe,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,31693
Tippecanoe,Superintendent of Public Instruction,Statewide,Tony Bennett,None,23669
Tippecanoe,United States Representative,4,Tara E Nelson,Democratic,23461
Tippecanoe,United States Representative,4,Benjamin J Gehlhausen,None,2377
Tippecanoe,United States Representative,4,Theodore E Rokita,None,29496
Tippecanoe,State Senator,7,Bradley Thompson,Democratic,6583
Tippecanoe,State Senator,7,Brandt Hershman,None,8325
Tippecanoe,State Representative,13,Mark Straw,Democratic,3119
Tippecanoe,State Representative,13,Sharon Negele,None,4794
Tippecanoe,State Representative,25,Shane Michael Evans,None,2931
Tippecanoe,State Representative,25,Donald J Lehe,None,5145
Tippecanoe,State Representative,26,Richard M Cornstuble,None,8844
Tippecanoe,State Representative,26,Randolph P Truitt,None,10051
Tippecanoe,State Representative,27,Sheila Klinker,None,10742
Tippecanoe,State Representative,27,Charles Hockema,None,8970
Tippecanoe,State Representative,41,Timothy Tim Brown,None,650
Tippecanoe,Judge of the Superior Court,"Tippecanoe County, No. 6",Michael A Morrissey,Republican,41290
Tipton,President,Statewide,Barack Obama,Democratic,2432
Tipton,President,Statewide,Gary Johnson,None,159
Tipton,President,Statewide,Mitt Romney,None,4773
Tipton,President,Statewide,"Virgil H Goode, Jr.",None,1
Tipton,President,Statewide,Dennis Knill,None,0
Tipton,President,Statewide,Stephen Durham,None,0
Tipton,President,Statewide,Christina Lopez,None,0
Tipton,President,Statewide,Jill Stein,None,0
Tipton,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Tipton,President,Statewide,Paul Chehade,None,0
Tipton,President,Statewide,Richard Duncan,None,0
Tipton,President,Statewide,Tom Hoefling,None,0
Tipton,President,Statewide,Terry Dale Jones,None,0
Tipton,President,Statewide,Nelson Keyton,None,0
Tipton,President,Statewide,Jill Reed,None,0
Tipton,President,Statewide,"Michael A Simoneux, Jr.",None,0
Tipton,President,Statewide,Randall A Terry,None,0
Tipton,President,Statewide,"John A Dummett, Jr.",None,0
Tipton,President,Statewide,Stewart Alexander,None,0
Tipton,United States Senator,Statewide,Joseph Donnelly,Democratic,3001
Tipton,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,664
Tipton,United States Senator,Statewide,Richard E Mourdock,None,3533
Tipton,United States Senator,Statewide,Amy J Willis,None,0
Tipton,United States Senator,Statewide,James L Johnson Junior,None,0
Tipton,Governor,Statewide,John R Gregg,Democratic,2752
Tipton,Governor,Statewide,Rupert Boneham,None,401
Tipton,Governor,Statewide,Michael R Pence,None,4136
Tipton,Governor,Statewide,Donnie Harold Harris,None,0
Tipton,Attorney General,Statewide,Kay Fleming,Democratic,2193
Tipton,Attorney General,Statewide,Greg Zoeller,None,4853
Tipton,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3689
Tipton,Superintendent of Public Instruction,Statewide,Tony Bennett,None,3454
Tipton,United States Representative,5,Scott Reske,Democratic,2129
Tipton,United States Representative,5,Chard Reid,None,263
Tipton,United States Representative,5,Susan Brooks,None,4732
Tipton,State Representative,32,P Eric Turner,Republican,5540
Union,President,Statewide,Barack Obama,Democratic,1018
Union,President,Statewide,Gary Johnson,None,59
Union,President,Statewide,Mitt Romney,None,2022
Union,President,Statewide,"Virgil H Goode, Jr.",None,0
Union,President,Statewide,Dennis Knill,None,0
Union,President,Statewide,Stephen Durham,None,0
Union,President,Statewide,Christina Lopez,None,0
Union,President,Statewide,Jill Stein,None,0
Union,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Union,President,Statewide,Paul Chehade,None,0
Union,President,Statewide,Richard Duncan,None,0
Union,President,Statewide,Tom Hoefling,None,0
Union,President,Statewide,Terry Dale Jones,None,0
Union,President,Statewide,Nelson Keyton,None,0
Union,President,Statewide,Jill Reed,None,0
Union,President,Statewide,"Michael A Simoneux, Jr.",None,0
Union,President,Statewide,Randall A Terry,None,0
Union,President,Statewide,"John A Dummett, Jr.",None,0
Union,President,Statewide,Stewart Alexander,None,1
Union,United States Senator,Statewide,Joseph Donnelly,Democratic,1098
Union,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,185
Union,United States Senator,Statewide,Richard E Mourdock,None,1732
Union,United States Senator,Statewide,Amy J Willis,None,0
Union,United States Senator,Statewide,James L Johnson Junior,None,0
Union,Governor,Statewide,John R Gregg,Democratic,940
Union,Governor,Statewide,Rupert Boneham,None,145
Union,Governor,Statewide,Michael R Pence,None,1963
Union,Governor,Statewide,Donnie Harold Harris,None,0
Union,Attorney General,Statewide,Kay Fleming,Democratic,1064
Union,Attorney General,Statewide,Greg Zoeller,None,1884
Union,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,1379
Union,Superintendent of Public Instruction,Statewide,Tony Bennett,None,1595
Union,United States Representative,6,Bradley T Bookout,Democratic,872
Union,United States Representative,6,Rex Bell,None,185
Union,United States Representative,6,Allen Lucas Messer,None,1897
Union,State Representative,68,Jerome Jake Hoog,Democratic,957
Union,State Representative,68,Jud Mcmillin,None,1999
Vanderburgh,President,Statewide,Barack Obama,Democratic,31725
Vanderburgh,President,Statewide,Gary Johnson,None,1257
Vanderburgh,President,Statewide,Mitt Romney,None,39389
Vanderburgh,President,Statewide,"Virgil H Goode, Jr.",None,13
Vanderburgh,President,Statewide,Dennis Knill,None,0
Vanderburgh,President,Statewide,Stephen Durham,None,0
Vanderburgh,President,Statewide,Christina Lopez,None,0
Vanderburgh,President,Statewide,Jill Stein,None,17
Vanderburgh,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Vanderburgh,President,Statewide,Paul Chehade,None,0
Vanderburgh,President,Statewide,Richard Duncan,None,0
Vanderburgh,President,Statewide,Tom Hoefling,None,3
Vanderburgh,President,Statewide,Terry Dale Jones,None,0
Vanderburgh,President,Statewide,Nelson Keyton,None,0
Vanderburgh,President,Statewide,Jill Reed,None,0
Vanderburgh,President,Statewide,"Michael A Simoneux, Jr.",None,0
Vanderburgh,President,Statewide,Randall A Terry,None,0
Vanderburgh,President,Statewide,"John A Dummett, Jr.",None,0
Vanderburgh,President,Statewide,Stewart Alexander,None,0
Vanderburgh,United States Senator,Statewide,Joseph Donnelly,Democratic,35430
Vanderburgh,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,3165
Vanderburgh,United States Senator,Statewide,Richard E Mourdock,None,32947
Vanderburgh,United States Senator,Statewide,Amy J Willis,None,0
Vanderburgh,United States Senator,Statewide,James L Johnson Junior,None,0
Vanderburgh,Governor,Statewide,John R Gregg,Democratic,32869
Vanderburgh,Governor,Statewide,Rupert Boneham,None,1971
Vanderburgh,Governor,Statewide,Michael R Pence,None,36529
Vanderburgh,Governor,Statewide,Donnie Harold Harris,None,0
Vanderburgh,Attorney General,Statewide,Kay Fleming,Democratic,28956
Vanderburgh,Attorney General,Statewide,Greg Zoeller,None,40593
Vanderburgh,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,34702
Vanderburgh,Superintendent of Public Instruction,Statewide,Tony Bennett,None,35171
Vanderburgh,United States Representative,8,Dave Crooks,Democratic,30988
Vanderburgh,United States Representative,8,Bart Gadau,None,2424
Vanderburgh,United States Representative,8,Larry D Bucshon,None,37611
Vanderburgh,State Senator,50,Terry A White,Democratic,15623
Vanderburgh,State Senator,50,Vaneta Becker,None,19875
Vanderburgh,State Representative,64,Mark Allen Norton,Democratic,3714
Vanderburgh,State Representative,64,Thomas W Washburne,None,6725
Vanderburgh,State Representative,76,William Trent Van Haaften,None,6935
Vanderburgh,State Representative,76,Wendy M Mcnamara,None,9373
Vanderburgh,State Representative,77,Gail C Riecken,None,14037
Vanderburgh,State Representative,77,Alan H Leibundguth,None,7775
Vanderburgh,State Representative,78,Suzanne Crouch,None,17918
Vanderburgh,Judge of the Circuit Court,Vanderburgh (1St Circuit),David D Kiely,Non-Partisan,45373
Vanderburgh,Judge of the Superior Court,Vanderburgh County(Lloyd),Mary Margaret Lloyd,Non-Partisan,38681
Vanderburgh,Judge of the Superior Court,Vanderburgh County(Lloyd),Keith M Wallace,None,20244
Vanderburgh,Judge of the Superior Court,Vanderburgh Co.(Niemeier),Barry M Blackard,None,24406
Vanderburgh,Judge of the Superior Court,Vanderburgh Co.(Niemeier),Brett J Niemeier,None,36627
Vanderburgh,Judge of the Superior Court,Vanderburgh Co.(Tornatta),Robert J Tornatta,None,46734
Vanderburgh,Judge of the Superior Court,Vanderburgh Co.(Trockman),Wayne S Trockman,None,47679
Vermillion,President,Statewide,Barack Obama,Democratic,2979
Vermillion,President,Statewide,Gary Johnson,None,173
Vermillion,President,Statewide,Mitt Romney,None,3426
Vermillion,President,Statewide,"Virgil H Goode, Jr.",None,1
Vermillion,President,Statewide,Dennis Knill,None,0
Vermillion,President,Statewide,Stephen Durham,None,0
Vermillion,President,Statewide,Christina Lopez,None,0
Vermillion,President,Statewide,Jill Stein,None,1
Vermillion,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Vermillion,President,Statewide,Paul Chehade,None,0
Vermillion,President,Statewide,Richard Duncan,None,0
Vermillion,President,Statewide,Tom Hoefling,None,1
Vermillion,President,Statewide,Terry Dale Jones,None,0
Vermillion,President,Statewide,Nelson Keyton,None,0
Vermillion,President,Statewide,Jill Reed,None,0
Vermillion,President,Statewide,"Michael A Simoneux, Jr.",None,0
Vermillion,President,Statewide,Randall A Terry,None,0
Vermillion,President,Statewide,"John A Dummett, Jr.",None,0
Vermillion,President,Statewide,Stewart Alexander,None,0
Vermillion,United States Senator,Statewide,Joseph Donnelly,Democratic,3543
Vermillion,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,468
Vermillion,United States Senator,Statewide,Richard E Mourdock,None,2490
Vermillion,United States Senator,Statewide,Amy J Willis,None,0
Vermillion,United States Senator,Statewide,James L Johnson Junior,None,0
Vermillion,Governor,Statewide,John R Gregg,Democratic,3639
Vermillion,Governor,Statewide,Rupert Boneham,None,326
Vermillion,Governor,Statewide,Michael R Pence,None,2617
Vermillion,Governor,Statewide,Donnie Harold Harris,None,0
Vermillion,Attorney General,Statewide,Kay Fleming,Democratic,3250
Vermillion,Attorney General,Statewide,Greg Zoeller,None,3107
Vermillion,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3932
Vermillion,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2458
Vermillion,United States Representative,8,Dave Crooks,Democratic,3151
Vermillion,United States Representative,8,Bart Gadau,None,342
Vermillion,United States Representative,8,Larry D Bucshon,None,2987
Vermillion,State Representative,42,Mark C Spelbring,Democratic,3837
Vermillion,State Representative,42,Alan P Morrison,None,2655
Vermillion,Judge of the Circuit Court,Vermillion (47Th Circuit),Bruce V Stengel,Democratic,5030
Vigo,President,Statewide,Barack Obama,Democratic,19712
Vigo,President,Statewide,Gary Johnson,None,768
Vigo,President,Statewide,Mitt Romney,None,19369
Vigo,President,Statewide,"Virgil H Goode, Jr.",None,5
Vigo,President,Statewide,Dennis Knill,None,0
Vigo,President,Statewide,Stephen Durham,None,0
Vigo,President,Statewide,Christina Lopez,None,0
Vigo,President,Statewide,Jill Stein,None,21
Vigo,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Vigo,President,Statewide,Paul Chehade,None,0
Vigo,President,Statewide,Richard Duncan,None,0
Vigo,President,Statewide,Tom Hoefling,None,1
Vigo,President,Statewide,Terry Dale Jones,None,0
Vigo,President,Statewide,Nelson Keyton,None,0
Vigo,President,Statewide,Jill Reed,None,0
Vigo,President,Statewide,"Michael A Simoneux, Jr.",None,0
Vigo,President,Statewide,Randall A Terry,None,0
Vigo,President,Statewide,"John A Dummett, Jr.",None,0
Vigo,President,Statewide,Stewart Alexander,None,1
Vigo,United States Senator,Statewide,Joseph Donnelly,Democratic,22342
Vigo,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,2501
Vigo,United States Senator,Statewide,Richard E Mourdock,None,14233
Vigo,United States Senator,Statewide,Amy J Willis,None,0
Vigo,United States Senator,Statewide,James L Johnson Junior,None,1
Vigo,Governor,Statewide,John R Gregg,Democratic,22992
Vigo,Governor,Statewide,Rupert Boneham,None,1528
Vigo,Governor,Statewide,Michael R Pence,None,15013
Vigo,Governor,Statewide,Donnie Harold Harris,None,0
Vigo,Attorney General,Statewide,Kay Fleming,Democratic,18700
Vigo,Attorney General,Statewide,Greg Zoeller,None,19309
Vigo,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,24694
Vigo,Superintendent of Public Instruction,Statewide,Tony Bennett,None,14132
Vigo,United States Representative,8,Dave Crooks,Democratic,19695
Vigo,United States Representative,8,Bart Gadau,None,1671
Vigo,United States Representative,8,Larry D Bucshon,None,17542
Vigo,State Representative,42,Mark C Spelbring,Democratic,2847
Vigo,State Representative,42,Alan P Morrison,None,2818
Vigo,State Representative,43,Clyde Kersey,None,13938
Vigo,State Representative,43,John Cunningham,None,7583
Vigo,State Representative,45,Kreg Battles,None,1177
Vigo,State Representative,45,Bruce Alan Borders,None,1474
Vigo,State Representative,46,James R Mann Ii,None,4226
Vigo,State Representative,46,Bob Heaton,None,4645
Vigo,Judge of the Superior Court,"Vigo County, No. 6",Michael J Lewis,Democratic,28963
Wabash,President,Statewide,Barack Obama,Democratic,3973
Wabash,President,Statewide,Gary Johnson,None,248
Wabash,President,Statewide,Mitt Romney,None,8644
Wabash,President,Statewide,"Virgil H Goode, Jr.",None,5
Wabash,President,Statewide,Dennis Knill,None,0
Wabash,President,Statewide,Stephen Durham,None,0
Wabash,President,Statewide,Christina Lopez,None,0
Wabash,President,Statewide,Jill Stein,None,4
Wabash,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Wabash,President,Statewide,Paul Chehade,None,0
Wabash,President,Statewide,Richard Duncan,None,0
Wabash,President,Statewide,Tom Hoefling,None,0
Wabash,President,Statewide,Terry Dale Jones,None,0
Wabash,President,Statewide,Nelson Keyton,None,0
Wabash,President,Statewide,Jill Reed,None,0
Wabash,President,Statewide,"Michael A Simoneux, Jr.",None,0
Wabash,President,Statewide,Randall A Terry,None,0
Wabash,President,Statewide,"John A Dummett, Jr.",None,0
Wabash,President,Statewide,Stewart Alexander,None,0
Wabash,United States Senator,Statewide,Joseph Donnelly,Democratic,4454
Wabash,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,775
Wabash,United States Senator,Statewide,Richard E Mourdock,None,7287
Wabash,United States Senator,Statewide,Amy J Willis,None,0
Wabash,United States Senator,Statewide,James L Johnson Junior,None,0
Wabash,Governor,Statewide,John R Gregg,Democratic,4512
Wabash,Governor,Statewide,Rupert Boneham,None,478
Wabash,Governor,Statewide,Michael R Pence,None,7622
Wabash,Governor,Statewide,Donnie Harold Harris,None,0
Wabash,Attorney General,Statewide,Kay Fleming,Democratic,3736
Wabash,Attorney General,Statewide,Greg Zoeller,None,8538
Wabash,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,7009
Wabash,Superintendent of Public Instruction,Statewide,Tony Bennett,None,5501
Wabash,United States Representative,2,Brendan Mullen,Democratic,3907
Wabash,United States Representative,2,Joseph Wayne Ruiz,None,467
Wabash,United States Representative,2,Jackie Walorski Swihart,None,8149
Wabash,United States Representative,2,"Kenneth R Lunce, Jr.",None,0
Wabash,State Representative,18,Christopher Wright,Democratic,4181
Wabash,State Representative,18,David A Wolkins,None,7882
Warren,President,Statewide,Barack Obama,Democratic,1324
Warren,President,Statewide,Gary Johnson,None,97
Warren,President,Statewide,Mitt Romney,None,2377
Warren,President,Statewide,"Virgil H Goode, Jr.",None,1
Warren,President,Statewide,Dennis Knill,None,0
Warren,President,Statewide,Stephen Durham,None,0
Warren,President,Statewide,Christina Lopez,None,0
Warren,President,Statewide,Jill Stein,None,0
Warren,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Warren,President,Statewide,Paul Chehade,None,0
Warren,President,Statewide,Richard Duncan,None,0
Warren,President,Statewide,Tom Hoefling,None,0
Warren,President,Statewide,Terry Dale Jones,None,0
Warren,President,Statewide,Nelson Keyton,None,0
Warren,President,Statewide,Jill Reed,None,1
