candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
William Tanoos,U.S. House,8,D,Warrick,Ohio 31,170,75,0,245
Write in,U.S. House,8,,Warrick,Ohio 31,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 31,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 31,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 31,397,152,0,549
No Candidate Filed,State Representative,78,D,Warrick,Ohio 31,0,0,0,0
,Registered Voters,,,Warrick,Ohio 32,,,,771
,Ballots Cast,,,Warrick,Ohio 32,,,,347
Mike Braun,U.S. Senate,,R,Warrick,Ohio 32,219,44,0,263
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 32,119,59,0,178
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 32,7,2,0,9
Write in,U.S. Senate,,,Warrick,Ohio 32,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 32,230,49,0,279
Jim Harper,Secretary of State,,D,Warrick,Ohio 32,103,53,0,156
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 32,9,3,0,12
Write in,Secretary of State,,,Warrick,Ohio 32,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 32,225,45,0,270
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 32,105,57,0,162
John Schick,Auditor of State,,L,Warrick,Ohio 32,8,2,0,10
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 32,236,47,0,283
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 32,104,58,0,162
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 32,240,45,0,285
William Tanoos,U.S. House,8,D,Warrick,Ohio 32,104,60,0,164
Write in,U.S. House,8,,Warrick,Ohio 32,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 32,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 32,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 32,286,65,0,351
No Candidate Filed,State Representative,78,D,Warrick,Ohio 32,0,0,0,0
,Registered Voters,,,Warrick,Ohio 33,,,,840
,Ballots Cast,,,Warrick,Ohio 33,,,,347
Mike Braun,U.S. Senate,,R,Warrick,Ohio 33,222,81,0,303
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 33,117,64,0,181
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 33,5,2,0,7
Write in,U.S. Senate,,,Warrick,Ohio 33,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 33,239,80,0,319
Jim Harper,Secretary of State,,D,Warrick,Ohio 33,95,60,0,155
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 33,8,4,0,12
Write in,Secretary of State,,,Warrick,Ohio 33,0,1,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 33,233,82,0,315
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 33,97,56,0,153
John Schick,Auditor of State,,L,Warrick,Ohio 33,8,5,0,13
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 33,249,87,0,336
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 33,91,55,0,146
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 33,248,79,0,327
William Tanoos,U.S. House,8,D,Warrick,Ohio 33,96,66,0,162
Write in,U.S. House,8,,Warrick,Ohio 33,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 33,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 33,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 33,242,80,0,322
John Hurley ,State Representative,75,D,Warrick,Ohio 33,100,64,0,164
,Registered Voters,,,Warrick,Owen,,,,450
,Ballots Cast,,,Warrick,Owen,,,,220
Mike Braun,U.S. Senate,,R,Warrick,Owen,126,14,0,140
Joe Donnelly,U.S. Senate,,D,Warrick,Owen,86,14,0,100
Lucy M Brenton,U.S. Senate,,L,Warrick,Owen,8,1,0,9
Write in,U.S. Senate,,,Warrick,Owen,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Owen,130,15,0,145
Jim Harper,Secretary of State,,D,Warrick,Owen,78,13,0,91
Mark W. Rutherford,Secretary of State,,L,Warrick,Owen,4,1,0,5
Write in,Secretary of State,,,Warrick,Owen,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Owen,135,14,0,149
Joselyn Whitticker,Auditor of State,,D,Warrick,Owen,75,13,0,88
John Schick,Auditor of State,,L,Warrick,Owen,2,2,0,4
Kelly Mitchell,Treasurer of State,,R,Warrick,Owen,139,15,0,154
John C. Aguilera,Treasurer of State,,D,Warrick,Owen,74,14,0,88
Larry D Bucshon,U.S. House,8,R,Warrick,Owen,139,15,0,154
William Tanoos,U.S. House,8,D,Warrick,Owen,75,14,0,89
Write in,U.S. House,8,,Warrick,Owen,1,0,0,1
Mark Messmer,State Senate,48,R,Warrick,Owen,163,18,0,181
No Candidate Filed,State Senate,48,D,Warrick,Owen,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Owen,,,,
John Hurley ,State Representative,75,D,Warrick,Owen,,,,
,Registered Voters,,,Warrick,Pigeon,,,,682
,Ballots Cast,,,Warrick,Pigeon,,,,329
Mike Braun,U.S. Senate,,R,Warrick,Pigeon,191,22,0,213
Joe Donnelly,U.S. Senate,,D,Warrick,Pigeon,114,24,0,138
Lucy M Brenton,U.S. Senate,,L,Warrick,Pigeon,19,1,0,20
Write in,U.S. Senate,,,Warrick,Pigeon,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Pigeon,213,23,0,236
Jim Harper,Secretary of State,,D,Warrick,Pigeon,99,20,0,119
Mark W. Rutherford,Secretary of State,,L,Warrick,Pigeon,8,3,0,11
Write in,Secretary of State,,,Warrick,Pigeon,0,1,0,1
Tera Klutz,Auditor of State,,R,Warrick,Pigeon,205,20,0,225
Joselyn Whitticker,Auditor of State,,D,Warrick,Pigeon,107,22,0,129
John Schick,Auditor of State,,L,Warrick,Pigeon,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Warrick,Pigeon,221,24,0,245
John C. Aguilera,Treasurer of State,,D,Warrick,Pigeon,98,22,0,120
Larry D Bucshon,U.S. House,8,R,Warrick,Pigeon,217,25,0,242
William Tanoos,U.S. House,8,D,Warrick,Pigeon,104,23,0,127
Write in,U.S. House,8,,Warrick,Pigeon,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Pigeon,266,32,0,298
No Candidate Filed,State Senate,48,D,Warrick,Pigeon,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Pigeon,,,,
John Hurley ,State Representative,75,D,Warrick,Pigeon,,,,
,Registered Voters,,,Warrick,Skelton 1,,,,433
,Ballots Cast,,,Warrick,Skelton 1,,,,200
Mike Braun,U.S. Senate,,R,Warrick,Skelton 1,125,23,0,148
Joe Donnelly,U.S. Senate,,D,Warrick,Skelton 1,59,14,0,73
Lucy M Brenton,U.S. Senate,,L,Warrick,Skelton 1,12,1,0,13
Write in,U.S. Senate,,,Warrick,Skelton 1,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Skelton 1,129,26,0,155
Jim Harper,Secretary of State,,D,Warrick,Skelton 1,49,13,0,62
Mark W. Rutherford,Secretary of State,,L,Warrick,Skelton 1,11,0,0,11
Write in,Secretary of State,,,Warrick,Skelton 1,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Skelton 1,118,23,0,141
Joselyn Whitticker,Auditor of State,,D,Warrick,Skelton 1,56,12,0,68
John Schick,Auditor of State,,L,Warrick,Skelton 1,12,1,0,13
Kelly Mitchell,Treasurer of State,,R,Warrick,Skelton 1,136,23,0,159
John C. Aguilera,Treasurer of State,,D,Warrick,Skelton 1,51,13,0,64
Larry D Bucshon,U.S. House,8,R,Warrick,Skelton 1,137,24,0,161
William Tanoos,U.S. House,8,D,Warrick,Skelton 1,52,14,0,66
Write in,U.S. House,8,,Warrick,Skelton 1,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Skelton 1,153,26,0,179
No Candidate Filed,State Senate,48,D,Warrick,Skelton 1,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Skelton 1,,,,
John Hurley ,State Representative,75,D,Warrick,Skelton 1,,,,
,Registered Voters,,,Warrick,Skelton 2,,,,732
,Ballots Cast,,,Warrick,Skelton 2,,,,334
Mike Braun,U.S. Senate,,R,Warrick,Skelton 2,190,40,0,230
Joe Donnelly,U.S. Senate,,D,Warrick,Skelton 2,125,27,0,152
Lucy M Brenton,U.S. Senate,,L,Warrick,Skelton 2,15,2,0,17
Write in,U.S. Senate,,,Warrick,Skelton 2,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Skelton 2,200,43,0,243
Jim Harper,Secretary of State,,D,Warrick,Skelton 2,107,26,0,133
Mark W. Rutherford,Secretary of State,,L,Warrick,Skelton 2,16,0,0,16
Write in,Secretary of State,,,Warrick,Skelton 2,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Skelton 2,194,41,0,235
Joselyn Whitticker,Auditor of State,,D,Warrick,Skelton 2,113,27,0,140
John Schick,Auditor of State,,L,Warrick,Skelton 2,14,0,0,14
Kelly Mitchell,Treasurer of State,,R,Warrick,Skelton 2,222,43,0,265
John C. Aguilera,Treasurer of State,,D,Warrick,Skelton 2,102,26,0,128
Larry D Bucshon,U.S. House,8,R,Warrick,Skelton 2,214,44,0,258
William Tanoos,U.S. House,8,D,Warrick,Skelton 2,113,25,0,138
Write in,U.S. House,8,,Warrick,Skelton 2,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Skelton 2,258,49,0,307
No Candidate Filed,State Senate,48,D,Warrick,Skelton 2,0,0,0,0
Ron Bacon ,State Representative,75,R,Warrick,Skelton 2,,,,
John Hurley ,State Representative,75,D,Warrick,Skelton 2,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
