candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
,Registered Voters,,,Bartholomew,Pct. 0100,,,,1125
,Ballots Cast,,,Bartholomew,Pct. 0100,243,240,0,483
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0100,89,81,0,170
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0100,139,138,0,277
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0100,12,14,0,27
Write in,U.S. Senate,,,Bartholomew,Pct. 0100,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0100,107,95,0,202
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0100,116,124,0,240
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0100,10,14,0,24
Write in,Secretary of State,,,Bartholomew,Pct. 0100,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0100,106,93,0,199
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0100,113,126,0,239
John Schick,Auditor of State,,L,Bartholomew,Pct. 0100,10,13,0,23
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0100,112,99,0,211
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0100,116,133,0,249
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0100,102,80,0,182
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0100,134,146,0,280
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0100,4,11,0,15
Write in,U.S. House,6,,Bartholomew,Pct. 0100,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0100,97,79,0,176
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0100,128,147,0,275
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0100,16,10,0,26
,Registered Voters,,,Bartholomew,Pct. 0200,,,,1369
,Ballots Cast,,,Bartholomew,Pct. 0200,479,353,0,832
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0200,272,169,0,441
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0200,180,175,0,355
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0200,21,6,0,27
Write in,U.S. Senate,,,Bartholomew,Pct. 0200,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0200,300,188,0,488
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0200,143,147,0,290
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0200,18,10,0,28
Write in,Secretary of State,,,Bartholomew,Pct. 0200,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0200,294,188,0,482
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0200,143,147,0,290
John Schick,Auditor of State,,L,Bartholomew,Pct. 0200,19,8,0,27
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0200,318,192,0,510
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0200,138,151,0,289
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0200,287,174,0,461
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0200,165,167,0,332
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0200,17,8,0,25
Write in,U.S. House,6,,Bartholomew,Pct. 0200,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0200,282,160,0,442
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0200,182,181,0,363
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0200,12,6,0,18
,Registered Voters,,,Bartholomew,Pct. 0225,,,,1215
,Ballots Cast,,,Bartholomew,Pct. 0225,379,221,0,600
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0225,198,109,0,307
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0225,157,108,0,265
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0225,21,4,0,25
Write in,U.S. Senate,,,Bartholomew,Pct. 0225,2,0,0,2
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0225,199,114,0,313
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0225,135,100,0,235
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0225,32,4,0,36
Write in,Secretary of State,,,Bartholomew,Pct. 0225,1,0,0,1
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0225,199,115,0,314
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0225,133,100,0,233
John Schick,Auditor of State,,L,Bartholomew,Pct. 0225,35,4,0,39
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0225,222,116,0,338
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0225,144,102,0,246
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0225,205,115,0,320
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0225,142,103,0,245
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0225,30,3,0,33
Write in,U.S. House,6,,Bartholomew,Pct. 0225,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0225,195,110,0,305
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0225,162,108,0,270
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0225,19,3,0,22
,Registered Voters,,,Bartholomew,Pct. 0250,,,,1079
,Ballots Cast,,,Bartholomew,Pct. 0250,267,413,0,680
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0250,160,175,0,335
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0250,95,224,0,319
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0250,11,10,0,21
Write in,U.S. Senate,,,Bartholomew,Pct. 0250,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0250,181,207,0,388
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0250,70,187,0,257
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0250,7,9,0,16
Write in,Secretary of State,,,Bartholomew,Pct. 0250,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0250,182,206,0,388
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0250,70,187,0,257
John Schick,Auditor of State,,L,Bartholomew,Pct. 0250,7,9,0,16
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0250,187,213,0,400
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0250,71,184,0,255
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0250,176,174,0,350
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0250,84,223,0,307
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0250,3,9,0,12
Write in,U.S. House,6,,Bartholomew,Pct. 0250,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0250,158,166,0,324
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0250,104,234,0,338
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0250,3,8,0,11
,Registered Voters,,,Bartholomew,Pct. 0300,,,,641
,Ballots Cast,,,Bartholomew,Pct. 0300,135,129,0,264
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0300,53,40,0,93
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0300,67,81,0,148
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0300,13,7,0,20
Write in,U.S. Senate,,,Bartholomew,Pct. 0300,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0300,59,49,0,108
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0300,64,73,0,137
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0300,8,3,0,11
Write in,Secretary of State,,,Bartholomew,Pct. 0300,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0300,60,46,0,106
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0300,62,78,0,140
John Schick,Auditor of State,,L,Bartholomew,Pct. 0300,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0300,67,50,0,117
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0300,63,74,0,137
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0300,58,42,0,100
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0300,68,83,0,151
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0300,7,1,0,8
Write in,U.S. House,6,,Bartholomew,Pct. 0300,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0300,54,41,0,95
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0300,67,86,0,153
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0300,12,1,0,13
,Registered Voters,,,Bartholomew,Pct. 0400,,,,1095
,Ballots Cast,,,Bartholomew,Pct. 0400,267,353,0,620
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0400,126,129,0,255
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0400,115,203,0,318
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0400,22,17,0,39
Write in,U.S. Senate,,,Bartholomew,Pct. 0400,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0400,152,158,0,310
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0400,97,178,0,275
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0400,12,9,0,21
Write in,Secretary of State,,,Bartholomew,Pct. 0400,0,1,0,1
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0400,153,154,0,307
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0400,96,180,0,276
John Schick,Auditor of State,,L,Bartholomew,Pct. 0400,11,10,0,21
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0400,165,167,0,332
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0400,94,177,0,271
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0400,143,143,0,286
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0400,110,196,0,306
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0400,12,8,0,20
Write in,U.S. House,6,,Bartholomew,Pct. 0400,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0400,138,137,0,275
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0400,117,205,0,322
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0400,11,10,0,21
,Registered Voters,,,Bartholomew,Pct. 0500,,,,1048
,Ballots Cast,,,Bartholomew,Pct. 0500,302,292,0,594
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0500,190,148,0,338
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0500,88,130,0,218
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0500,19,9,0,28
Write in,U.S. Senate,,,Bartholomew,Pct. 0500,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0500,207,174,0,381
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0500,65,108,0,173
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0500,19,6,0,25
Write in,Secretary of State,,,Bartholomew,Pct. 0500,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0500,202,171,0,373
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0500,70,106,0,176
John Schick,Auditor of State,,L,Bartholomew,Pct. 0500,16,7,0,23
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0500,214,176,0,390
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0500,74,107,0,181
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0500,210,155,0,365
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0500,81,132,0,213
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0500,10,3,0,13
Write in,U.S. House,6,,Bartholomew,Pct. 0500,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0500,190,144,0,334
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0500,98,142,0,240
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0500,8,4,0,12
,Registered Voters,,,Bartholomew,Pct. 0600,,,,697
,Ballots Cast,,,Bartholomew,Pct. 0600,167,269,0,436
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0600,95,131,0,226
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0600,59,124,0,183
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0600,12,11,0,23
Write in,U.S. Senate,,,Bartholomew,Pct. 0600,1,0,0,1
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0600,105,144,0,249
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0600,53,106,0,159
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0600,3,9,0,12
Write in,Secretary of State,,,Bartholomew,Pct. 0600,1,1,0,2
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0600,102,142,0,244
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0600,56,106,0,162
John Schick,Auditor of State,,L,Bartholomew,Pct. 0600,4,12,0,16
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0600,107,151,0,258
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0600,52,109,0,161
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0600,96,138,0,234
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0600,66,123,0,189
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0600,4,6,0,10
Write in,U.S. House,6,,Bartholomew,Pct. 0600,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0600,87,125,0,212
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0600,75,133,0,208
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0600,2,6,0,8
,Registered Voters,,,Bartholomew,Pct. 0700,,,,890
,Ballots Cast,,,Bartholomew,Pct. 0700,233,266,0,499
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0700,120,126,0,246
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0700,94,118,0,212
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0700,15,12,0,27
Write in,U.S. Senate,,,Bartholomew,Pct. 0700,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0700,131,143,0,274
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0700,74,104,0,178
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0700,20,5,0,25
Write in,Secretary of State,,,Bartholomew,Pct. 0700,1,0,0,1
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0700,133,138,0,271
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0700,73,108,0,181
John Schick,Auditor of State,,L,Bartholomew,Pct. 0700,21,5,0,26
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0700,147,142,0,289
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0700,77,109,0,186
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0700,133,137,0,270
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0700,86,120,0,206
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0700,12,3,0,15
Write in,U.S. House,6,,Bartholomew,Pct. 0700,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0700,122,134,0,256
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0700,94,115,0,209
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0700,14,4,0,18
,Registered Voters,,,Bartholomew,Pct. 0800,,,,810
,Ballots Cast,,,Bartholomew,Pct. 0800,198,190,0,388
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0800,111,81,0,192
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0800,74,103,0,177
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0800,10,3,0,13
Write in,U.S. Senate,,,Bartholomew,Pct. 0800,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0800,116,89,0,205
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0800,74,94,0,168
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0800,5,4,0,9
Write in,Secretary of State,,,Bartholomew,Pct. 0800,0,0,0,0
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0800,114,88,0,202
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0800,74,95,0,169
John Schick,Auditor of State,,L,Bartholomew,Pct. 0800,6,4,0,10
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0800,122,92,0,214
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0800,72,94,0,166
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0800,113,88,0,201
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0800,78,99,0,177
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0800,7,2,0,9
Write in,U.S. House,6,,Bartholomew,Pct. 0800,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0800,114,85,0,199
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0800,74,99,0,173
Clyde D Myers,State Representative,59,L,Bartholomew,Pct. 0800,8,3,0,11
,Registered Voters,,,Bartholomew,Pct. 0900,,,,1064
,Ballots Cast,,,Bartholomew,Pct. 0900,258,330,0,588
Mike Braun,U.S. Senate,,R,Bartholomew,Pct. 0900,138,165,0,303
Joe Donnelly,U.S. Senate,,D,Bartholomew,Pct. 0900,102,148,0,250
Lucy M Brenton,U.S. Senate,,L,Bartholomew,Pct. 0900,16,14,0,30
Write in,U.S. Senate,,,Bartholomew,Pct. 0900,0,0,0,0
Connie Lawson,Secretary of State,,R,Bartholomew,Pct. 0900,154,194,0,348
Jim Harper,Secretary of State,,D,Bartholomew,Pct. 0900,85,125,0,210
Mark W. Rutherford,Secretary of State,,L,Bartholomew,Pct. 0900,14,6,0,20
Write in,Secretary of State,,,Bartholomew,Pct. 0900,1,1,0,2
Tera Klutz,Auditor of State,,R,Bartholomew,Pct. 0900,142,193,0,335
Joselyn Whitticker,Auditor of State,,D,Bartholomew,Pct. 0900,91,122,0,213
John Schick,Auditor of State,,L,Bartholomew,Pct. 0900,19,8,0,27
Kelly Mitchell,Treasurer of State,,R,Bartholomew,Pct. 0900,159,199,0,358
John C. Aguilera,Treasurer of State,,D,Bartholomew,Pct. 0900,92,122,0,214
Greg Pence,U.S. House,6,R,Bartholomew,Pct. 0900,152,185,0,337
Jeannine Lee Lake,U.S. House,6,D,Bartholomew,Pct. 0900,93,137,0,230
Tom Ferkinhoff,U.S. House,6,L,Bartholomew,Pct. 0900,12,3,0,15
Write in,U.S. House,6,,Bartholomew,Pct. 0900,0,0,0,0
Ryan Lauer,State Representative,59,R,Bartholomew,Pct. 0900,128,173,0,301
Dale Nowin,State Representative,59,D,Bartholomew,Pct. 0900,112,149,0,261
